NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD,Latitude,Longitude,asthma_hotspot_probability
34.29833,0.07248571,15.76759,21.15265,66.7640075,48.9890997238644,937464,119269,0.82
32.44601,0.0668039,14.03351,22.82332,133.729786,34.0666898909266,940108,228744,1.0
33.09442,0.06665635,14.24178,22.83729,14.9529069,16.7137173448364,939176,226125,1.0
34.68518,0.0662298,14.92968,22.8419,0.0,47.2300386795093,934416,216187,0.99
54.45195,0.07142671,18.29288,23.54048,51.6368052,42.5632829126548,900237,229850,1.0
61.42442,0.07251116,17.99694,23.39927,401.263722,28.6809598527245,892052,231162,1.0
61.3271,0.07235061,18.04783,23.37608,431.809276,54.6844314167703,891794,228218,1.0
55.28197,0.07178253,18.58224,23.57703,74.1451553,18.5385440217424,899011,232377,1.0
60.72187,0.07226821,18.13903,23.39419,130.69006,22.7281462255959,892559,228177,1.0
52.25527,0.0715166,16.09508,23.54322,204.817183,17.7626225377708,903146,235872,1.0
61.3271,0.07235061,18.04783,23.37608,236.437421,24.0369352306357,892003,228220,0.99
48.56978,0.07028884,17.12111,23.45987,76.0204608,26.4874301064483,908763,227381,1.0
81.82291,0.07710101,13.1805,24.41272,75.4921261,95.5292175188268,827064,231212,0.98
57.81329,0.07235343,17.91806,23.54594,176.781622,32.5433411142815,895103,235135,1.0
57.26349,0.07223765,18.3596,23.56679,55.0647848,24.619544599219,896158,234716,1.0
51.92089,0.07168927,15.12729,23.56538,181.966419,25.834526404254,903222,238667,1.0
53.94112,0.07134374,18.18036,23.53929,238.068427,26.852609603896,901152,229979,1.0
55.00983,0.07141531,18.3391,23.52531,170.606041,33.6371818249069,899511,228000,1.0
49.85609,0.07148623,15.28575,23.55772,41.3180117,80.8881011521815,905541,239595,1.0
44.60019,0.07382469,16.26806,20.37059,0.0,49.67833542451,866462,112963,0.94
71.68045,0.07599495,14.08247,23.91019,37.8937384,54.0702895601965,871754,239708,1.0
69.17706,0.0749211,14.85155,23.6306,0.0,101.692692040996,877744,240794,1.0
42.55352,0.07174919,16.39395,21.35897,98.2506115,70.2748172436613,876383,111208,1.0
53.91414,0.07100849,18.0476,23.501,161.283727,32.9170078607757,900586,224852,1.0
68.16682,0.0739173,15.61747,23.60831,465.384576,34.385737701663,871871,214234,1.0
82.006,0.07706335,13.3219,24.55036,242.10848,31.2727970156684,828467,228892,0.97
51.73976,0.07239277,15.43229,22.1898,80.9095644,51.3696198089229,884666,183977,1.0
57.26349,0.07223765,18.3596,23.56679,117.445883,47.1073940936766,896269,234252,1.0
54.49088,0.07128301,18.23852,23.52132,287.996656,27.0702824372589,900120,227889,1.0
55.60973,0.07196623,18.87856,23.61766,70.4846765,24.0662786649479,897918,233962,1.0
71.24532,0.07919089,12.65552,24.79785,38.383404,58.9085444960981,858234,258196,1.0
53.41679,0.07130949,18.02801,23.54159,149.516857,25.9692683782251,901206,230141,1.0
60.64642,0.07255561,17.92321,23.43711,298.467773,42.2654955735114,892506,233404,0.99
53.60829,0.07170427,16.61837,23.56808,29.3627157,21.9034794890511,900947,235256,1.0
54.3841,0.07152141,18.27027,23.55462,287.43583,17.7299417346712,900260,231228,1.0
61.88995,0.07275479,17.56689,23.40065,258.958412,22.4718807141698,891338,233667,1.0
53.05441,0.07170645,15.07576,23.53051,45.6724994,20.4435504226117,901585,236848,1.0
57.14648,0.07139624,17.39884,23.31392,46.0998081,41.0644563652214,893843,214230,1.0
60.77843,0.07243203,18.1169,23.41901,334.799603,22.3476725853743,892449,231179,0.99
51.99459,0.07164618,15.21706,23.55689,71.754654,28.748453265799,903200,237846,1.0
69.17706,0.0749211,14.85155,23.6306,100.636771,0.897021767822125,877947,240714,0.99
36.61055,0.07119703,17.83643,21.82381,250.516802,118.162017029232,915359,109095,0.92
50.95349,0.07090963,17.43117,23.50891,38.0605339,63.2467483128014,904672,230600,1.0
40.84547,0.07107008,14.05083,23.55183,228.196981,61.2574904980504,917562,248558,1.0
57.63213,0.07396535,15.02521,22.31339,770.938707,67.6289539671014,868944,182885,0.84
48.99303,0.07059003,17.01061,23.47939,206.163782,50.2480582368266,907903,230047,1.0
38.78226,0.06891619,14.94474,23.38955,107.299253,58.9794270187212,925017,234483,1.0
59.76248,0.07259597,17.60629,23.47486,32.5149501,31.425167360213,893007,235240,1.0
48.21897,0.071382,15.89134,22.23577,0.0,95.9932911910167,896938,189443,1.0
47.91346,0.07239144,15.16424,21.11553,44.8899921,69.8246495320061,884037,171858,1.0
43.39037,0.072193,16.02369,21.13528,37.0403304,42.0104890564159,873719,111825,0.99
60.24158,0.0731358,15.54253,22.35411,0.0,39.256586747993,875377,196897,1.0
45.72611,0.07178745,15.35471,21.56684,452.48689,60.9042601970731,893910,177718,0.97
44.21352,0.06984029,16.26357,22.32563,0.0,31.7127912171602,909694,199329,0.98
41.70572,0.06979048,15.29557,23.43698,0.0,56.9152576165436,918749,235735,1.0
70.07582,0.07573363,14.10756,23.88759,0.0,150.644172153526,874446,245156,0.99
52.46546,0.07171521,15.0941,23.55921,34.3331118,21.6154271437816,902452,237880,1.0
57.89674,0.07231558,18.18949,23.54155,220.338916,18.9405513861884,895313,234276,1.0
61.23331,0.07267616,17.68605,23.42106,154.053815,37.1680045598959,891812,233721,1.0
61.23331,0.07267616,17.68605,23.42106,192.635669,24.7457908663087,891665,233618,1.0
61.26012,0.07231091,18.03637,23.37061,161.589245,47.6682899634197,891982,227521,1.0
62.71647,0.07270462,17.70361,23.36748,123.069049,48.6939750137867,890336,231529,1.0
66.93917,0.07485845,14.64919,23.57774,184.501099,113.864074876132,880986,245608,0.97
43.07017,0.06401201,42.51794,23.51612,67.6462645,34.2253905558755,914332,56641,0.96
35.7438,0.07148835,15.95307,21.9127,60.9588668,72.3957918565906,928866,110193,0.99
58.45964,0.07243352,17.81097,23.52179,195.164797,31.5609883031946,894455,235360,1.0
38.7897,0.06829193,15.81433,22.66372,40.5130553,33.4336560452277,921657,201300,1.0
68.74702,0.07577117,13.98039,23.90509,655.418635,75.6169954639312,876088,248305,0.98
49.52327,0.07040593,17.33808,23.47059,38.4590768,43.1641992531756,906933,226632,1.0
45.67871,0.0700088,21.00751,21.69678,90.994568,20.7752870107871,875694,97020,0.96
52.95798,0.07103264,17.98769,23.51739,34.7019306,40.2791044621144,902073,227286,1.0
37.07714,0.07041113,13.60447,23.50197,105.582983,50.0488163107738,924317,249911,1.0
47.97246,0.07223044,15.17993,21.47975,11.9144228,50.553125944658,887066,175555,1.0
40.56848,0.06946508,24.53564,21.91304,1048.66903,34.2467251876998,918352,92245,0.66
40.63229,0.06776655,26.8406,23.00077,74.0290306,64.0558599890241,940153,86224,0.32
74.03191,0.07732714,13.35535,24.5976,0.0,151.811625891169,864276,244994,0.9
42.13812,0.07226737,16.12995,21.13556,763.45287,54.8710595475959,876937,113469,0.93
61.40875,0.07224097,17.86944,23.33463,71.8017941,73.2834264554403,890836,224989,1.0
48.00124,0.06954753,17.04892,23.38412,0.0,5.8020569586795,908265,215303,0.95
40.10604,0.0713168,17.63349,21.64513,34.5774501,117.337598815707,888782,111183,0.99
71.52009,0.07573231,14.29796,23.83188,33.7489271,76.5303000611759,872532,238943,1.0
70.5034,0.07987963,12.18661,24.85575,139.050669,79.6173189598253,852818,269746,0.94
66.3174,0.07463189,14.84131,23.5128,129.196546,42.8019408384281,882094,244705,0.99
56.74385,0.0721211,18.76047,23.58389,9.76751732,28.7244358290402,896801,234101,1.0
52.60308,0.0704764,17.51296,23.43913,9.52669141,43.1240433605894,901228,216782,1.0
63.58475,0.07436086,14.7216,23.46988,39.4868343,16.7502981348266,885410,247452,1.0
58.31604,0.07250726,17.25924,23.52742,298.443054,17.3727756334347,894632,236389,1.0
73.33401,0.07694007,13.55397,24.26546,729.69522,75.2243406566739,866946,240519,0.96
58.95955,0.07259002,17.23179,23.50508,228.168977,41.7940082137381,893751,236827,1.0
56.35806,0.07194903,18.80176,23.56767,60.141348,35.0691350100306,897535,232546,1.0
51.07074,0.0718942,14.81422,23.60765,46.4252181,54.0347994162811,903433,242885,1.0
48.08492,0.07267613,15.17523,20.71994,0.0,102.898468233968,881549,169487,0.99
56.46793,0.07223084,17.62396,23.59352,172.831267,26.2018389866897,896889,236202,1.0
32.3756,0.06961995,14.70428,20.65042,196.712497,72.5336993710411,927995,175176,0.96
45.43153,0.06932347,16.6845,23.38888,126.022206,110.560147032762,913325,223485,1.0
40.55408,0.07449949,15.95126,20.36594,39.3035624,47.8211161057537,873870,132388,0.89
58.82726,0.07323241,15.19795,22.28271,53.0127816,63.4843213648501,870983,189279,1.0
42.29146,0.07097729,17.94563,21.63869,71.9863435,54.1274470301603,881536,106623,1.0
45.03239,0.07084753,15.87949,22.05111,0.0,35.6372652432084,902985,188728,1.0
44.75402,0.07144518,15.51888,21.73284,32.1150925,50.3527584392086,897897,180265,0.99
43.35151,0.06408633,42.37574,23.46857,37.625115,67.3589719330696,908888,54998,0.97
41.98576,0.06560507,35.23312,24.74145,617.566416,69.1375228360287,942022,60981,0.85
47.08182,0.0720726,15.19428,21.52138,360.48974,25.8845198798278,889470,176563,1.0
42.82743,0.07369546,15.74961,20.63432,121.85447,26.5769612877916,872466,117230,1.0
41.28511,0.0706588,19.68113,21.71973,55.2986836,136.792311555445,889823,103312,0.76
34.39287,0.07040469,12.28333,23.19744,43.7288506,25.3284423695671,930290,269743,0.98
50.97527,0.07070573,17.60195,23.49497,17.5854175,56.9785492149797,905029,227573,1.0
48.00124,0.06954753,17.04892,23.38412,75.3035753,117.812190411822,908606,214747,1.0
44.31227,0.07312907,16.18075,20.67821,312.433263,37.7822135115088,869041,112480,0.99
32.81825,0.06643307,14.27088,22.78771,428.661779,118.493838768113,939681,223493,0.94
64.08853,0.07304261,16.35406,23.37688,59.0335831,162.588362531015,879121,211736,1.0
79.06203,0.07670261,13.31909,24.89379,1060.00441,155.673498129348,833953,223406,0.81
63.75413,0.07431551,14.81129,23.45867,214.767286,58.3825160730136,885846,246833,0.98
37.18623,0.06682386,15.28368,23.14182,0.0,115.373674438858,928789,221377,0.87
82.01424,0.0770238,13.40316,24.71437,10.3869011,64.1815274904172,829896,230658,0.98
58.66399,0.07277343,16.14507,23.52177,48.9307827,37.6212153937915,894227,240282,1.0
54.04823,0.07178558,16.9515,23.5817,223.24606,21.4630804927524,899858,235508,1.0
60.78425,0.07234994,18.15147,23.40636,178.574669,26.8436468553683,892368,229607,1.0
55.96896,0.07212286,18.25525,23.61724,183.952729,21.603276436102,897093,235206,1.0
43.77505,0.06391091,41.43149,23.41248,22.1141172,119.36916077114,902111,51992,0.8
55.00983,0.07141531,18.3391,23.52531,121.963066,25.0260547288436,899736,228398,1.0
56.64584,0.07216255,18.56877,23.59409,143.180698,33.834672160769,896338,234357,1.0
56.39462,0.07226329,17.11239,23.59252,129.906919,37.2245396100595,896773,236445,1.0
42.81966,0.06453986,40.81439,23.61416,0.0,57.3708953684419,919443,58445,0.8
40.6076,0.07450461,15.96329,20.37178,48.9421393,63.9146405379074,873986,131844,0.93
59.8454,0.07520945,13.48775,23.67248,62.7432781,90.1978842895797,887108,256984,1.0
41.51176,0.07109546,17.89485,21.63139,128.379746,15.4362509407314,883927,108536,0.94
42.14992,0.07190833,16.36677,21.28561,66.3174877,23.1886189774134,877666,112216,1.0
52.46546,0.07171521,15.0941,23.55921,50.2191734,17.7460704980806,902426,238077,1.0
57.17562,0.07227479,18.03183,23.57051,55.9699461,25.097919914238,895733,234939,1.0
42.3509,0.06942901,15.70898,23.39258,47.5036112,30.2985809975773,918242,231943,1.0
28.91286,0.06722637,12.74464,22.74927,123.505631,21.0191863194429,955519,246632,0.97
28.24524,0.06694681,12.97786,22.75204,245.122303,53.6150937129361,954630,239910,1.0
28.9078,0.06710824,12.79555,22.73211,32.0516176,166.712729902672,956386,245010,0.81
29.78824,0.06737475,12.61327,22.684,45.0158392,25.9230119580255,956265,251843,0.9
81.2600327,0.0771435,13.1405544,24.7970009,0.0,11.364863528839374,830563,240018,0.62
31.2667561,0.0688207,14.3981123,19.9560719,490.98390173042577,278.21761121629294,939181,177708,0.06
35.525135,0.0742159,15.295393,20.5358257,0.0,43.96328531787904,903114,130682,0.17
35.1328087,0.0745272,15.3978605,20.534565,527.0612492824292,989.3142864639544,914104,134449,0.0
40.5524292,0.0691246,26.0383854,21.999052,367.7839029393452,104.4696421575971,923554,89118,0.03
35.390274,0.0743598,15.7022171,20.3802891,68.16774013995763,150.85356630617954,903539,141097,0.05
42.3079567,0.0695162,24.3796806,21.8517914,705.0568891728442,240.20197123921133,903726,92764,0.0
42.9323273,0.0642747,42.5623589,24.4586143,0.0,57.682242502170986,919751,50826,0.56
81.4877014,0.0770661,13.2818985,24.8518772,0.0,668.2446748848081,831209,236975,0.04
45.4242325,0.0612052,31.8416481,22.8767262,369.1046258409488,115.77665345262471,871014,62150,0.0
78.1925812,0.0773573,13.0333042,24.8824177,959.0621124725408,975.2499724722484,843242,247639,0.02
34.4698715,0.0722519,15.3923531,20.2698326,0.0,356.31674817086326,917263,147804,0.0
44.9781837,0.0604579,36.1908722,23.0215416,558.8431952128229,24.269067822127415,880925,52339,0.02
45.9254684,0.065861,35.1622124,23.024395,934.9493413123472,30.28152198594687,892279,66082,0.09
44.9988289,0.0595316,36.6969452,23.7250614,540.0819544592098,124.7292300811778,880634,44957,0.0
43.1829453,0.066278,34.4906998,23.0434341,259.60476709586726,50.90493505150157,918874,72368,0.13
42.0617943,0.0697308,23.4794292,21.8326054,0.0,540.3016626922171,902566,94899,0.0
35.3963203,0.0745663,15.8312473,20.3545494,0.0,506.6549155503835,897732,135303,0.0
45.4503326,0.059,36.5054626,25.6153393,0.0,835.9469378604966,868542,36347,0.0
44.3819809,0.065258,37.394268,23.1569118,51.10656344397661,529.6500222783055,901951,64825,0.0
43.2008591,0.0665842,33.7920341,22.9542828,0.0,96.27932679936937,918829,73776,0.02
37.2138863,0.0729165,15.5119209,20.2390156,0.0,84.00926741026211,897982,153359,0.24
77.0,0.0809251,13.3000002,23.7817898,513.4931195221367,234.77020892571656,825931,284047,0.01
34.1710625,0.0720369,15.3462095,20.2421417,243.72227889432884,234.62305158055403,920908,147764,0.06
77.4937515,0.0781966,12.7315464,24.984869,860.6196152726121,175.78775004379483,838895,254472,0.02
35.1681709,0.0743447,15.6153173,20.4525204,375.86901336786417,829.7388713006611,911198,137423,0.0
39.0276527,0.0724097,15.4276505,20.1845608,0.0,63.920872140340414,894246,159215,0.07
35.1741638,0.0744957,15.2622766,20.5617867,576.2973245615482,1088.6755760241906,912577,133459,0.0
44.1215935,0.0603351,41.3073158,24.259758,0.0,53.10877690647471,895648,42217,0.07
34.7745399,0.0746118,15.3131981,20.5638752,267.21258056262946,108.64114304520352,935686,130274,0.15
41.8689461,0.0683072,29.1704693,22.2860947,135.51126111228734,387.4037429982992,921693,82373,0.01
34.5048904,0.0731913,15.1528263,21.1831532,249.31519815182807,623.1212698042177,931423,123654,0.0
43.7665253,0.0689245,27.0476189,21.892025,0.0,279.49356343549226,900734,86542,0.01
34.952774,0.0705468,15.0480928,19.9713173,0.0,191.767379256542,915252,167143,0.0
45.2392349,0.0623037,33.2620392,22.9051571,0.0,48.97219118515122,875287,62008,0.0
34.7164154,0.0705608,15.2073059,19.5791893,0.0,305.1382669251217,916676,162303,0.01
80.9001617,0.077002,13.4692831,24.9663181,0.0,113.70949046239453,834582,236306,0.13
79.1968918,0.0770594,13.3667498,24.8648624,824.2800932117501,56.04027924213343,842993,241634,0.37
35.1854439,0.0743491,15.6278133,20.4469757,90.89496483574601,330.6670449429613,910802,137733,0.01
43.3590546,0.0680698,30.7369022,22.183773,30.055881975660807,698.4006454009855,912893,79542,0.0
37.2517319,0.0702018,20.629097,21.9062786,351.1763355440684,106.2966702710066,937094,100600,0.13
43.2044373,0.0639275,43.2769279,24.2780132,0.0,89.5057253767427,914253,49263,0.19
40.851841,0.0688604,27.0287914,22.1114979,0.0,403.3266766285933,924165,86515,0.01
44.5305977,0.0694524,24.2809448,21.8188248,296.59638049565046,33.79766859882513,889942,91871,0.04
78.3547668,0.0786507,12.7408619,24.6404114,3.934534942251665,689.3829991056843,832921,259035,0.13
37.0352364,0.0704747,19.5121937,21.9069481,627.9225776871385,381.87297081949913,933259,102981,0.02
35.0738373,0.0703811,14.976182,20.708292,0.0,77.60432423317795,917020,172281,0.22
42.0012817,0.0660275,33.9987793,23.1938648,5.744619090547506,975.0132155867651,928417,71439,0.0
31.2160187,0.0691852,12.6242523,22.989275,0.0,104.16958238552948,937277,260160,0.29
47.0490189,0.0687987,27.0917225,21.8592091,0.0,216.4428594835225,880511,82312,0.01
42.867363,0.0683501,29.6927986,22.0846519,0.0,80.91002809339425,914290,82152,0.01
42.3203392,0.0648209,39.9901657,24.6957836,259.9285173051685,156.17701070541125,929513,53377,0.05
35.082962,0.0746811,15.3985567,20.1288452,0.0,216.68633306684103,938915,131171,0.0
34.3410759,0.0732506,15.0126543,19.3502483,518.4866404683823,512.2051863243245,940939,141975,0.01
44.7933578,0.0612479,37.3338203,23.036972,277.7307095887132,675.5327883795669,883881,51873,0.0
35.2669106,0.0744537,15.644928,20.433733,0.0,1546.0348235709412,906969,136301,0.0
34.9223061,0.0723184,15.2378654,21.6094627,0.0,181.46787110996576,924985,120184,0.09
45.4825172,0.0599332,31.1597652,22.8893013,0.0,688.894597823199,868094,59461,0.0
41.7699051,0.0698791,22.8873787,21.8226013,4.808387586222435,350.8292344289266,903204,96701,0.01
42.5086365,0.0651721,37.7576904,23.5992641,0.0,300.518292774537,926267,62967,0.0
45.0794868,0.0669982,33.879097,22.6072445,0.0,67.36123217655616,904997,72767,0.0
43.0414009,0.073547,15.4926472,19.9807281,144.20610601229956,17.215672553733928,882111,158834,0.1
45.4051132,0.059,37.235363,25.6293812,0.0,1679.9044310084128,870783,35607,0.0
34.1359062,0.0698904,14.7160368,19.0590382,54.2456723125123,218.74852697342055,933664,159194,0.06
40.6643562,0.0700157,22.2716408,21.8393497,421.2258088662583,7.451248581437886,909482,97729,0.11
34.5442543,0.0704746,15.1134033,19.5252476,0.0,622.4649862717832,917344,163500,0.01
42.4422035,0.0649897,39.0943108,24.5206013,333.0519672295637,281.1173103636679,929961,56915,0.02
57.0401497,0.0749559,14.5704699,21.2725201,0.0,193.78930520948356,863637,175783,0.1
45.0484352,0.0609885,34.9381104,22.9164333,233.29964465478344,184.95445475026503,878096,56447,0.01
47.1128273,0.0689853,26.0174809,21.8218231,0.0,290.36279095433906,877730,84658,0.0
35.7332497,0.0708098,17.991148,21.6511402,633.4703364361077,252.70577862672903,940945,108753,0.04
35.492897,0.0745913,15.8556881,20.3395386,0.0,132.0117725408096,896293,134782,0.15
41.9017754,0.0740622,15.5275059,19.9701405,687.427666490164,11.651766144018916,878750,155253,0.08
36.9714394,0.0703196,20.1092987,21.8737564,31.715828756751275,118.78669866693672,937411,102194,0.38
43.3516121,0.0693339,25.1220245,21.851141,0.0,776.915214789309,898559,91018,0.0
77.0,0.0779219,13.3000002,23.756237,148.15264974557215,143.323927656401,809363,232623,0.07
36.4375839,0.0705503,19.0945644,21.8203106,739.8336168956888,39.693242615845286,938441,104588,0.29
55.3746643,0.0862444,13.7796049,27.0658875,0.0,4.808892011507464,870464,307545,0.2
38.4448318,0.0703239,20.4358521,21.888958,237.0119795933205,16.426970052257417,923476,100786,0.43
33.079525,0.0695997,14.5768929,19.3559628,0.0,435.0460878621802,938569,161172,0.05
78.0695953,0.0777657,12.8366737,24.9866695,0.0,64.76430589084747,838601,251951,0.08
35.2973251,0.0712188,17.0016098,21.4709034,0.726378744444396,64.3097038885747,941078,112292,0.24
74.1397705,0.0778355,13.0592852,24.7879562,75.89607757756342,26.385451547859024,858809,248347,0.37
46.0043716,0.0695192,23.4316483,21.7720985,14.252256026347004,0.779716188077217,879123,91365,0.07
33.7058678,0.0714432,15.1844549,19.5676022,119.88552906492868,383.85237615775344,930587,148311,0.08
47.949337,0.0689478,25.3702106,21.6588287,958.904011676028,20.926881077182777,869965,84823,0.07
36.3151283,0.071783,15.4627075,20.094532,0.0,62.90154193647687,906105,155142,0.08
44.4246635,0.0638259,36.8710556,23.0524445,139.57031777749188,157.0769421307813,886979,57660,0.02
34.7511597,0.0710823,15.291976,19.9534111,792.124422136472,285.1043028617946,919652,153538,0.0
35.1558533,0.0744862,15.1767178,20.029026,0.0,83.12429645878944,936579,136740,0.03
34.5127373,0.0733553,15.1226072,21.1313934,0.0,191.85347194945015,931472,124433,0.0
41.4616051,0.0683327,28.7205906,22.3580112,0.0,103.01652398463489,924231,83494,0.01
44.2060204,0.0690967,26.1584606,21.8647804,0.0,456.51890128024286,896302,88400,0.0
48.0067062,0.0670977,31.0235615,22.5391102,13.375241898130694,93.0575334117174,878834,71530,0.05
42.3818359,0.0647916,40.1660995,24.6740017,675.1941768365899,731.7531648984566,928332,53774,0.0
35.3833885,0.0746479,15.8941622,20.3239136,539.1762171654924,424.1382103537762,896267,136726,0.03
76.8413696,0.0809219,13.3015995,23.8863411,0.0,115.05318134366534,827777,281319,0.03
39.505928,0.0704043,20.8078728,21.8127785,0.0,385.5396476627971,908745,101160,0.0
32.3422432,0.0694351,14.4782009,19.5126209,1041.5301602789934,90.98814939829134,935163,168500,0.13
46.799221,0.0687081,27.6485729,21.8777924,62.02882336481778,79.57701144499421,883187,81795,0.05
35.8301544,0.0707671,18.1289062,21.7036285,674.9866779403742,219.58523161936563,940256,108194,0.04
35.6684685,0.074605,15.8802881,20.3275127,0.0,276.40298600352924,893938,134124,0.02
56.1713676,0.0864759,13.7169228,27.1740437,29.75739188771651,47.738655555606016,868652,308123,0.39
46.5892639,0.0690565,25.7273483,21.8314743,127.3268196324164,118.09198016960028,880606,86261,0.03
47.8760948,0.0638751,29.2582092,22.6576729,0.0,535.6540259906271,867174,69836,0.0
47.5447464,0.0687893,27.0189514,21.8426571,50.489600002765656,266.98320189179645,877205,81981,0.01
47.6286736,0.0687322,27.2829609,21.8566399,0.0,466.45373533042016,877494,81359,0.0
55.542778,0.0745145,14.7367926,21.3896847,0.0,141.38489458711524,867599,174619,0.13
76.9947205,0.0778913,13.3000011,23.8138275,0.0,269.81529994559105,813595,238610,0.03
44.9716644,0.068654,28.2738171,21.9030457,406.8371696180917,272.44021029942377,896255,83044,0.01
43.7665253,0.0689245,27.0476189,21.892025,0.0,475.8357233496503,901126,86679,0.01
44.5535851,0.0655451,36.8857613,23.105341,781.8932456047595,90.69656797669792,905258,66543,0.0
44.4354553,0.0685406,28.9449711,21.9259129,0.0,272.9207456726912,901025,82484,0.0
47.5120964,0.0637596,30.1459599,22.7266941,0.0,47.75113789899417,868780,68709,0.03
35.5864105,0.0740967,15.6487131,20.3629303,663.6634919761049,98.76930244761472,902435,144275,0.06
43.4912605,0.0647281,39.2048073,23.225462,0.0,423.2982663844065,902962,60464,0.06
43.687027,0.0682278,30.3353901,22.0618439,310.58454872537607,147.17898098261878,909288,80708,0.0
46.3569756,0.0678846,31.3196907,22.1591301,340.9199207563541,100.5756903066098,893024,75840,0.0
48.6707306,0.0668341,28.824213,22.2526436,301.3181309668428,241.51762819430655,869391,74117,0.0
44.8150063,0.0664208,35.0805283,22.8576355,0.0,938.87617790112,907094,70509,0.0
28.9517975,0.0682641,12.6267309,22.8462639,0.0,176.88372470167025,945639,257139,0.13
41.9651947,0.0697288,23.4888287,21.8353176,187.6490338928576,61.02683792496909,903442,95030,0.06
34.7989655,0.0741986,15.4762125,20.4904308,234.72795815825185,821.139284527293,918868,138894,0.03
46.4104156,0.0663414,34.3621635,22.8809948,1178.7631887656048,142.58659011880363,892316,67964,0.04
33.6342354,0.0719712,15.1970377,19.7155666,76.46086868276593,65.53355973147946,931219,146408,0.37
41.5364189,0.0670685,30.2372246,22.9999733,0.0,108.2898007866186,932525,79423,0.01
44.7329865,0.0658216,36.3099403,23.0395889,0.0,449.3929899795903,905863,68154,0.0
38.6526222,0.0725886,15.4529352,20.2015553,0.0,74.0856164198308,894278,157779,0.03
35.401329,0.0742144,15.6644154,20.3809032,0.0,244.12892215133567,904446,142077,0.0
35.5005455,0.0718919,15.8568163,21.7944088,0.0,292.6024435563869,918368,117134,0.02
44.1365509,0.0614915,41.1477356,23.7775116,911.0741347717591,462.11539440695054,895841,45928,0.01
45.1255264,0.0697422,22.6331654,21.7694302,489.15564908920265,120.452199603367,882618,94706,0.03
42.2840614,0.0667425,32.3329239,23.0117741,0.0,457.50447336984246,925752,75701,0.0
46.6707077,0.0691244,25.3307018,21.8158684,0.0,15.678924190886171,879469,86453,0.0
44.230545,0.0648889,37.1194038,23.1543655,0.0,412.9391003755935,892386,60584,0.0
41.6666946,0.0668316,30.8547993,23.0661583,0.0,529.9886221299296,932666,77734,0.0
35.3438301,0.0706914,15.1284113,20.0403156,72.12538848104269,273.9729452818694,913383,166484,0.03
34.8526573,0.0729821,15.0155773,21.3377705,0.0,200.33396658996384,925278,123647,0.01
47.2757111,0.0690005,25.8938637,21.8072681,117.67602929597844,228.7650134158364,876369,84491,0.02
44.6439056,0.0653368,37.0321693,23.1399269,0.0,572.7871288358939,899783,64485,0.0
34.6465454,0.074467,15.1117535,20.8269768,0.0,348.49502406138737,931453,130089,0.0
45.4251709,0.0650983,34.9464722,23.0565605,730.3428198161326,306.86815935330253,885764,63216,0.02
45.0409317,0.059,36.8930435,24.9992847,0.0,396.4570885433896,875872,38751,0.0
46.5693932,0.0619824,30.0537415,22.8149834,183.8887282207523,174.41500510977977,867597,66898,0.02
41.9350929,0.0664781,32.3185463,23.1062374,0.0,335.7751633268114,930091,75077,0.0
45.0519524,0.0601997,35.6837234,23.0235462,94.72937990966076,187.93116115396464,879307,52131,0.03
43.1072617,0.0646522,39.7866859,23.2494583,123.06848606697577,501.61041654401816,909005,61898,0.08
77.0091934,0.0782593,12.7099247,24.9517212,87.50220592926738,410.84337753425154,841886,254666,0.02
46.5598297,0.0693707,24.0766087,21.7740459,738.182191006195,213.27166614076037,877100,89369,0.0
44.4145737,0.0690373,26.4097595,21.8681927,0.0,258.4090451895121,895523,87184,0.0
36.0773048,0.074276,15.5144672,20.4332485,161.88190922276766,943.5277652447952,894964,130029,0.02
39.738636,0.0703249,21.0787029,21.8203621,0.0,460.0004768922741,908850,100726,0.0
42.3818703,0.0649304,39.413723,24.6153622,451.77760663365575,989.1862962329836,930253,55199,0.0
45.8501625,0.0609879,30.3072586,22.8532944,1436.771654373048,103.16408964559864,867543,64255,0.01
35.2146454,0.0731374,15.0841618,21.261301,0.0,11.019235296808898,917069,125005,0.09
47.3096046,0.068703,27.5630207,21.8757801,0.0,232.7094698521157,880299,81300,0.0
34.6865997,0.0725058,15.20189,21.4876328,663.2381310693396,648.4191237298719,928825,120691,0.0
47.2591629,0.0691115,25.2460251,21.7796974,0.0,458.7953859651121,875412,86379,0.0
42.6291733,0.0646933,40.6850204,24.4997749,271.74224442532727,254.46252972315764,925723,54288,0.03
43.1628761,0.0737753,15.5196438,19.9221535,505.1125938165047,380.3936137274132,880332,158229,0.01
44.1818657,0.0684483,29.4352837,21.9502678,141.39584831597247,47.72599030954421,903271,81919,0.01
78.4800873,0.077298,13.0661316,24.9087143,436.1172230693079,38.012116780815354,841815,247236,0.17
76.633873,0.0787612,12.6076603,24.9803009,531.0402737187253,94.26561838507091,840330,257907,0.02
34.7272758,0.0738061,15.1146126,19.60672,36.95511154448168,32.68201403401273,938244,140165,0.15
59.9860687,0.0745022,14.9156685,22.561264,321.807718287182,82.69270246116855,864370,187159,0.32
35.5153847,0.0709527,15.3628721,20.0025826,0.0,258.21061647556365,910525,162065,0.03
42.7254829,0.0687574,27.9785194,21.936945,0.0,28.592299670821586,910530,85291,0.05
