NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAR_FID,NEAREST_OPENSPACE,NEAR_FID_ROAD,NEAREST_ROAD,prevalence_int,Latitude_Last,Longitude_Last
51.42537,7.108741E-02,17.37716,23.52224,22136,414.818231,118149,37.7021667985534,12.5,904391,231658
44.03404,7.158507E-02,15.37827,21.38918,22503,58.1392891,58999,29.2989635403604,26.6,896847,175883
47.88918,7.216518E-02,15.21175,21.59998,48085,33.5783782,102813,10.0075448486176,11.9,888626,177119
50.43933,7.149695E-02,15.37466,23.55434,48318,178.410157,214394,30.072995218039,13.2,905144,238626
47.45626,0.0710702,15.59743,23.52181,55364,42.8724022,110603,53.4328965545048,13.7,909364,238304
39.78662,7.057625E-02,20.32213,21.76897,37914,52.1339395,378587,48.166385377918,22.2,900103,103007
50.90788,7.110874E-02,17.0452,23.5197,40094,263.310578,140483,44.3368954744163,13.9,905303,233314
47.18384,7.199445E-02,15.30527,21.68677,48032,14.8211519,409680,33.5107999348083,10.9,890860,178623
60.90394,7.316364E-02,16.02375,23.45025,44988,74.2768513,240254,33.9936057626602,4.8,891083,240773
48.55928,0.0708878,16.27284,22.16911,22603,18.3752686,436513,39.8504328056729,9.8,899826,196177
59.73051,7.248003E-02,16.48727,22.81721,51033,0,156654,155.931497238514,5.6,883904,206346
30.82392,6.866157E-02,14.53491,21.16854,32610,0,417321,55.2381306186733,18.5,935991,183408
43.69123,7.283656E-02,15.9536,20.86018,29196,36.4131047,39457,44.0749355175713,11.1,871612,112831
34.72149,6.704143E-02,14.55838,23.00935,42366,500.631946,190792,75.5619993175786,10.2,934925,226952
53.24609,7.074718E-02,17.84949,23.4831,39204,0,433297,27.7988564977319,12.7,901638,222269
42.00814,6.926927E-02,15.69859,23.3807,46143,8.76425608,158395,45.3956521173564,8.8,919092,230883
53.84789,7.148567E-02,18.04366,23.5572,55779,43.7621956,139988,38.0158080099282,11,900676,231909
33.27951,6.701618E-02,14.1711,22.90331,3264,15.3561731,198203,44.9702455916975,9,938507,229906
42.67369,0.0702021,15.301,23.46651,30739,0,147809,66.8510958563306,9,916467,236946
28.30693,0.067292,13.13059,22.77037,35119,3.23260085,455228,64.7866615854761,7.6,948084,239829
54.0242,7.081197E-02,17.30078,23.31512,47394,41.8608050,443439,73.3697557872856,8.5,897725,212590
48.2934,7.084004E-02,16.31517,23.4951,48636,47.9215879,155535,41.0903974304074,15.8,908599,234614
48.04862,6.978541E-02,17.15159,23.42587,1815,47.9567163,439385,61.0008389117531,7.7,908857,222276
45.57034,7.183935E-02,15.29068,21.45775,43871,93.5936980,70573,41.9296793034067,21.7,893493,176133
43.11691,6.389278E-02,42.88182,23.54641,2000,277.951959,9668,61.1213169024262,22,913282,56521
42.53909,7.140207E-02,16.83252,21.48413,5528,355.280082,373271,29.7653888061352,10,878053,109340
46.49889,7.222022E-02,15.1974,21.01884,1256,12.1770048,69525,78.7423293294131,5.4,886824,171651
42.18755,6.591068E-02,33.81961,24.36821,28701,71.2071188,6329,77.1323727200619,12.2,939998,68269
51.46599,7.078721E-02,17.69997,23.50163,42074,0,452124,52.8111955688056,9.4,904282,227656
41.71816,0.0713883,13.75584,23.57257,28485,357.351609,479564,25.1311720399439,4.2,915699,250990
68.49306,7.889595E-02,12.85487,24.75523,39763,0,514685,58.8701042209314,6.8,867219,258318
37.66214,7.071026E-02,13.41914,23.51891,4672,72.8496870,184925,42.899520834571,5.5,923060,252732
35.70573,6.598047E-02,15.19183,22.90961,44789,66.1760007,149015,25.6302972349135,13.9,931094,214728
46.34285,7.206352E-02,15.17944,21.31523,36811,169.805500,84308,47.3247279209618,6.7,889666,174378
48.31963,7.131065E-02,15.35499,23.54577,41971,70.9457714,206709,43.5703493278616,6,907809,239432
61.67874,0.0734586,15.59132,23.43532,44283,23.0114156,504190,50.8333613292739,8.1,890037,242488
72.29604,7.658476E-02,13.70583,24.12192,33037,48.4210239,293274,61.9841024476758,17,869850,241870
47.15249,7.175898E-02,14.50744,23.60753,48262,50.5030303,173357,63.5084446712316,9.6,908120,246592
43.93952,0.0712516,14.90851,23.549,32922,66.6366923,458105,55.896197626315,12,913472,242366
49.49789,7.090562E-02,16.39852,22.22321,43844,54.6462334,98437,126.60185186525,12.9,899166,198316
55.50088,7.159436E-02,18.47881,23.53619,25116,243.248210,496045,7.17393854792587,3,898798,229741
60.74623,7.211643E-02,17.90541,23.34696,34816,39.3875136,235592,86.6259746477474,5.9,892142,224041
64.08853,7.304261E-02,16.35406,23.37688,1792,57.9295177,251380,169.272608607774,4.4,879150,211736
43.93952,0.0712516,14.90851,23.549,32922,52.1426149,456652,46.3712553666758,12.6,913121,242376
78.25116,7.694408E-02,13.51943,24.68546,35790,782.738916,281145,34.6005507198893,16.3,850123,232535
52.18193,7.088391E-02,16.83612,22.74276,23536,71.2948963,437139,77.9206643853333,4.8,897735,205573
54.94088,7.094053E-02,17.44727,23.3795,28006,581.714908,425408,26.7052595679406,17.2,897076,214289
33.02,6.965564E-02,12.21604,22.98845,50722,233.551735,206868,92.0821473368187,12.4,933887,273056
36.26796,6.694517E-02,15.34314,22.91894,44344,26.4028724,150648,88.5412703163613,18.1,929807,210860
40.35174,0.0734224,15.75476,20.66647,26382,0,383675,11.8925027519826,13.9,880704,120826
58.63404,7.168964E-02,17.36965,23.27963,12346,65.1698175,111563,35.8549831084046,5.8,891510,215214
71.06859,7.465973E-02,15.13331,23.71363,47804,33.6607331,244139,56.5342084559803,16.8,867877,220610
43.90566,7.139727E-02,16.67282,21.41596,28726,38.0425913,36918,68.4929135959938,5.5,874427,108135
45.84416,6.970255E-02,16.63474,23.41232,49899,0,144547,98.5053742651676,9.6,912750,226587
49.50728,7.056509E-02,17.22975,23.48056,9280,105.177137,127266,36.0265636840364,5.5,907307,228892
47.36502,7.211597E-02,15.1947,21.52779,48073,402.063588,72894,31.3775625738674,14.1,889022,176027
45.26144,7.179022E-02,15.31356,21.4434,1208,42.5512431,373424,64.4516368239464,16.2,894044,176254
50.97268,7.065456E-02,17.61916,23.49111,42075,0,107752,56.9472564666641,9.3,904688,227006
45.35431,7.041742E-02,16.14691,22.11926,37849,47.9152003,447378,20.3414326203043,16.8,905788,194791
59.77639,7.197946E-02,18.05801,23.38556,50608,62.1592564,461633,42.2138552523143,8.5,893472,225062
60.96304,7.418182E-02,14.4293,23.5189,7708,174.204250,307548,38.4521487092763,4.8,888237,250318
36.37647,7.143092E-02,17.2707,21.82236,30681,476.000597,355160,30.6939870671527,18.8,912965,111553
42.63885,7.293224E-02,15.84699,20.87318,35741,30.4409024,49880,97.9265640075052,15.8,874267,115071
51.98315,7.200079E-02,15.83138,22.39089,45324,24.6719485,73117,83.0903583905496,5.6,888921,189942
55.52295,7.135958E-02,18.26668,23.50189,38546,33.5578366,109342,53.191241733756,11.8,898925,226491
63.83721,7.264636E-02,17.56286,23.2926,27083,221.903479,499135,54.9101076835176,10,888262,226156
31.81246,6.795181E-02,13.68347,22.98816,28035,62.6918526,175563,52.63197038475,6.4,938588,239507
59.40468,0.0750892,13.49735,23.66327,47191,19.2543755,503435,35.7742018463996,2.2,887578,256656
43.43496,7.318395E-02,15.86975,20.7635,26529,9.43567765,49058,38.7707204274579,14.6,871889,114346
36.96943,7.077178E-02,13.13157,23.51432,18580,320.261071,167632,23.9587264250458,6.6,924541,256136
44.60559,7.288041E-02,16.42338,20.69496,25244,318.987878,49500,59.0715839403112,6.4,867953,110687
37.42252,0.0735843,15.61728,20.65309,29067,99.2132143,369076,209.615431157033,13.5,891224,124736
67.51896,7.358947E-02,16.2885,23.52833,25763,32.1039962,497502,43.7262091434522,13.8,877864,220111
64.34964,7.272795E-02,17.46811,23.28725,27083,523.531420,510111,37.0878353041142,10.1,887649,225944
,8.167664E-02,,,24821,83.1998989,324240,153.517317118968,15.7,826073,308716
42.77851,0.071733,16.31316,21.41966,28580,56.3667515,44636,74.0554167098636,15.1,874984,110111
78.63137,0.0770337,13.41574,24.74692,40322,0,511487,50.9466200682378,19.7,850185,235694
46.66613,7.213727E-02,15.18046,21.25061,1216,142.921520,67073,48.0589982421779,23.3,888626,173230
44.9788,6.906893E-02,16.647,23.37213,2416,51.5526286,448911,57.556881119707,9.6,914209,221584
49.30812,0.0700815,16.91117,23.08268,18661,114.370330,431485,61.0636313100109,11.5,904552,208000
40.29998,7.084368E-02,14.17611,23.53701,44366,28.0781525,456603,67.1873279354045,7.9,918751,246812
63.96448,7.281058E-02,16.76106,23.3399,440,71.8852462,230351,127.922163902451,10.6,882691,215516
37.59103,7.011352E-02,14.05497,23.48876,26936,44.5916929,181266,34.3688185954782,4.1,924338,245286
,8.115971E-02,13.3,22.66708,34057,35.7659639,544395,27.9116764521446,8.7,823583,298157
72.64214,7.679923E-02,13.69081,24.10829,43530,24.6292623,303792,77.5421277576027,14.2,868587,240326
50.1344,7.417203E-02,14.9303,19.82346,978,0,417591,70.8264633877412,11.3,867145,165480
47.77031,7.225676E-02,15.1696,21.3414,49741,33.4560719,103000,44.6600401067167,7.7,885974,173979
48.88349,7.080582E-02,16.64469,23.49254,42591,274.981556,95098,35.4286664962117,8.9,907995,232963
41.48029,7.273557E-02,15.97141,20.94248,22157,49.9409199,384932,51.5585970015071,22.2,878749,116403
39.66465,7.434917E-02,15.66138,20.25003,29919,45.4258649,420420,67.4552018153456,13.2,879041,148195
36.61055,7.119703E-02,17.83643,21.82381,19910,440.484989,13485,71.5794132159866,10.8,915105,108826
32.50184,6.966136E-02,14.72344,20.70253,23304,376.119729,395980,28.1614049576512,13.5,926888,174680
77.46689,7.690649E-02,13.65728,24.59308,50712,273.238943,269079,120.524138192823,15.4,852318,230136
76.96376,8.099813E-02,13.30006,23.87001,8658,345.496488,544620,62.0705379361523,8.2,827892,282840
51.44572,7.098869E-02,17.54266,23.51642,26653,92.9073194,98274,42.7107491064101,10.6,904210,230392
53.25935,7.071755E-02,17.20201,23.24671,2452,48.3635653,98374,52.3917956468454,8.8,898579,210752
66.85771,7.358222E-02,15.99652,23.56775,35300,0,241792,116.520074080348,10.2,874858,214591
72.98628,0.0757079,14.49613,24.26178,43206,39.9198869,278324,39.6517242526708,9.1,858021,215372
38.75424,0.067334,15.77039,23.1145,32357,53.1661887,144185,120.165690032176,12.1,924714,209610
64.90003,0.0765802,13.32615,24.01711,40345,0,529748,48.0660496155549,3.4,878632,256206
64.70705,7.281259E-02,17.18542,23.28506,26242,40.4871884,494114,27.5092626563365,14.5,885478,222923
68.73099,7.373993E-02,16.36125,23.41546,31499,0,489024,9.93609633200806,12.6,881665,230514
42.67031,0.0718111,16.30474,21.34174,28577,50.5625323,38234,34.925330481737,13.3,876003,110715
44.88597,6.976351E-02,16.29174,23.41179,49905,32.9861277,132666,100.935909016744,14.8,914168,229496
64.7739,7.395421E-02,15.48303,23.39247,42379,0,232836,67.7683183290194,13.3,885608,242244
67.01317,7.436805E-02,15.25553,23.46869,29046,0,244873,127.002180115749,11.3,881833,241478
61.20751,7.651197E-02,13.12693,24.00829,43593,272.079814,516106,45.3679601974144,12.8,883538,260404
47.7076,7.189742E-02,15.48748,21.99208,47846,65.6834017,406694,14.5041322298065,10.7,892664,181455
42.78372,7.131138E-02,14.41349,23.56722,11771,251.835794,173555,26.825498754363,12.6,914450,246612
43.33347,6.907373E-02,16.20755,23.36541,24183,19.9096600,117722,94.3602184618302,10.6,916694,225996
,8.174256E-02,,,35738,60.2397242,324242,212.095696208014,7.2,826396,308432
31.74747,6.649695E-02,13.96745,22.76028,11204,85.3182134,475580,43.1134917296155,11.5,942466,226416
63.66578,7.261278E-02,17.55894,23.28893,9740,601.832784,489860,10.6652627867146,9.8,888426,225257
51.55504,7.059312E-02,16.95899,22.97715,25042,39.0869534,155374,57.0965583547299,7.3,899902,207559
52.44357,0.0708514,17.88782,23.50401,50483,18.2361753,115527,36.9719156321374,8.5,902990,226065
78.63137,0.0770337,13.41574,24.74692,40322,0,520937,62.0133301808331,14.6,850207,235601
75.19436,7.639222E-02,14.12581,24.37725,46315,69.9944588,507872,121.07673829418,11.7,855858,222570
42.29456,7.274632E-02,15.90839,20.94428,28601,226.727016,52794,31.7721604816141,20.3,875908,115061
50.31235,7.222013E-02,15.46029,22.1521,23620,0,411106,27.9515119137602,8.5,887552,183296
49.5499,7.018425E-02,16.8909,23.01345,18244,239.384918,449614,76.9952506474132,13.3,903515,207501
57.81827,0.0714982,17.58912,23.35543,33316,23.2429839,487046,52.6346178699586,11.3,893899,217307
43.83431,7.265914E-02,16.00331,20.91148,29229,20.9175203,48864,45.6316620801869,23.2,871737,112175
69.30491,0.0763106,13.69319,24.10744,48277,15.0429848,530079,53.715219193773,11.6,873480,249836
70.34677,7.508226E-02,14.84715,23.67432,24116,76.6117833,238702,66.9893771558055,12.9,875561,237784
62.25095,7.325891E-02,16.26344,23.40169,47653,10.8889206,243178,45.294745055958,5.5,889590,239401
42.46462,0.0742536,15.78964,20.48562,1200,38.7547708,375329,103.572932347542,12.8,871891,121038
36.39526,7.036579E-02,13.44626,23.49211,25442,56.0917806,175579,86.9242225313135,4.5,925733,250967
66.62251,7.852165E-02,12.90462,24.62208,42492,0,539338,96.4854372548089,9.6,872154,259550
45.59927,0.0708049,18.63356,21.38105,48621,64.4028196,372576,45.0965174769194,3.1,868850,102845
40.77649,7.043464E-02,20.73728,21.7618,22546,37.6231051,25546,106.772847509696,15.8,896976,101614
34.53284,6.701927E-02,14.96414,22.73176,46012,94.2383082,443657,72.1020420822386,11.4,933747,204484
45.29039,6.902415E-02,26.26685,21.85772,50565,54.8266191,382132,24.3834147015674,10.4,889826,86932
37.72383,7.461616E-02,15.86707,20.32088,42753,0,84376,53.285772814197,8.1,882534,140260
43.18468,7.093925E-02,17.73383,21.61516,13131,17.9277011,38449,76.5049256083759,9.4,878278,106255
42.04569,7.140766E-02,16.97166,21.48805,33022,19.6047296,35394,54.5718433739231,6.8,880113,110109
40.89699,7.326923E-02,15.79296,20.73064,23970,339.488009,44436,35.0353028301548,8.8,879268,119334
62.8628,7.333777E-02,15.70011,22.82738,40983,0,486265,44.4152585572357,9,874703,203525
43.09719,7.210863E-02,16.07067,21.19163,28581,87.1108963,29258,69.0558240582579,16.6,874165,111948
59.04109,0.0733569,15.17127,22.30324,24548,0,406070,171.515272722299,11,870362,189502
76.99973,8.013941E-02,13.3,23.86964,13043,27.8419424,555733,33.2573331390219,11.3,821223,273146
42.60139,6.973283E-02,15.59172,23.41967,654,7.76404427,117100,47.2474849384275,9.3,917467,234029
66.21697,7.315206E-02,16.84565,23.35375,32936,47.3146542,493943,93.6808239110764,9.3,882614,222974
62.05297,7.243695E-02,16.94608,23.24482,26279,0,209145,208.646850234983,12.5,885374,214518
54.44265,7.082941E-02,17.58506,23.43028,1914,28.8353660,442996,95.8666029010789,5.8,898718,216311
69.60979,7.415078E-02,15.95098,23.5174,51945,12.0056607,234309,78.2074149809346,10.8,878947,230327
43.70872,7.143275E-02,14.52511,23.57424,12138,139.397518,172393,33.2834260016558,8.3,913571,245473
40.22591,7.042436E-02,20.83845,21.77866,37946,58.3421971,388670,45.7325334674293,20.1,900852,101267
72.73393,7.555497E-02,14.56688,24.18341,23731,80.7448557,257878,26.4013388782567,16.3,859165,215726
68.73099,7.373993E-02,16.36125,23.41546,31499,0,489024,9.93609633200806,16.3,881665,230514
,7.923421E-02,13.3,23.09674,2317,31.8166522,550259,25.0195874977349,12.9,811915,273958
36.51256,0.0739046,15.60999,20.32949,5913,92.0707629,393820,36.2831257852314,16.7,896529,148725
45.99072,6.994421E-02,21.20197,21.69377,1604,10.7768519,33910,37.2561876901729,13.9,874565,96320
41.51809,7.154017E-02,15.31709,20.99966,48103,0,81270,64.8416508631202,4.1,898618,171058
73.55513,7.619918E-02,14.17403,24.46686,33364,489.694794,512258,31.2175756581973,16.9,850634,211960
34.8886,6.637592E-02,15.02895,22.82624,42799,71.9242808,111545,36.4866622389274,15.5,933559,213558
70.56161,7.468588E-02,15.38151,23.62143,48267,48.6085736,505234,58.4694122954743,13.7,875556,232065
48.10548,7.130072E-02,15.93239,22.21647,24044,185.384079,84590,41.3015176117081,6.8,897393,189951
44.74403,7.205109E-02,15.22958,21.02024,537,130.227969,405699,63.4380880575897,18.4,891198,171718
44.51797,7.101905E-02,17.59258,21.47878,40991,513.909818,388175,42.6686530680929,16.8,873194,105790
47.08182,0.0720726,15.19428,21.52138,1234,368.918466,72884,31.9237647864057,23.3,889589,176295
51.63046,7.190723E-02,14.86911,23.60465,39557,14.2698295,218245,16.3296695239529,6.8,903158,242363
81.97844,0.0770177,13.40255,24.70727,48499,657.740442,258125,30.7156532061598,7.8,830411,229375
68.23855,7.396074E-02,16.01371,23.41293,25859,0,210456,51.629257244873,14.9,882252,235508
36.14488,6.778341E-02,14.68982,23.21516,10203,315.332634,456417,122.995856457394,12.3,931500,230114
49.85609,7.148623E-02,15.28575,23.55772,29677,41.3180117,203485,80.8881011521815,12.9,905541,239595
56.62082,7.171743E-02,18.51853,23.5129,25118,54.6448235,240101,63.8493786138146,6.9,897523,229000
35.91982,7.480435E-02,15.95737,20.26619,22043,136.708288,371241,49.5044068424069,14.4,889131,137008
43.83809,7.237956E-02,16.02483,21.02004,11758,52.6032981,32791,39.1421758604529,21.3,872627,112009
58.86527,7.192852E-02,18.28364,23.43559,37415,28.6526077,99093,56.6520576056809,8.8,894670,226567
62.70925,7.363755E-02,15.54423,23.40856,44578,37.4954407,499116,41.5422360056517,16.1,888264,242757
78.72227,7.696605E-02,13.44913,24.74109,48635,291.519524,518015,24.9235950907281,10.7,848553,233697
33.74781,6.982335E-02,14.64244,19.22906,6630,491.275545,79569,146.65095265463,9.8,929398,164888
46.26377,6.985525E-02,16.53323,22.66432,39027,0,446982,59.0363774990068,16.3,907951,203554
64.30616,7.288989E-02,16.69757,23.3652,38606,55.0466080,237403,28.3347233285272,9.1,881935,216013
37.57578,6.723981E-02,15.27444,23.19853,42554,61.3433615,133559,59.7601088064069,15,927928,223448
41.27468,7.115079E-02,17.79924,21.62188,24359,54.0174224,398476,39.1224718883889,13.6,885115,108719
48.76,7.142398E-02,15.22229,23.55761,1089,0,212885,34.8242288387412,8.8,906815,239974
41.56397,7.047946E-02,15.66808,21.72425,41051,0,57135,55.8277650369229,12.1,907573,184657
57.26598,7.317234E-02,15.22932,22.2152,28954,0,99557,83.0576413020673,8.4,873197,186968
57.18851,7.171185E-02,18.41707,23.48659,16913,69.9984422,473483,78.4743972976715,21.3,896501,227620
56.63247,7.162526E-02,18.41439,23.49798,27481,394.331765,147615,21.4284988209956,5.4,897367,227826
71.20838,7.513589E-02,14.89672,23.69808,47464,75.7040543,503846,44.6192771660694,11,873534,234483
41.39362,7.090271E-02,14.48165,23.53929,44365,60.8518901,190254,59.7877836564896,5.3,917527,245179
50.96601,7.060364E-02,17.62859,23.48719,51136,15.8545990,124107,97.7438835105382,13.4,905073,225875
62.21179,7.240015E-02,17.83361,23.32771,46369,132.138312,485851,15.406616820605,16.1,890205,225966
81.62321,7.709853E-02,13.24656,24.34451,671,94.8038144,500933,59.6101002421034,22.8,826991,226594
36.26295,6.613185E-02,15.32511,22.94326,23627,56.0239452,431656,41.2893064528631,13,930089,213500
52.92801,7.088608E-02,17.94943,23.50308,21472,48.3016015,148794,39.7411440994977,6.8,902457,225401
50.94494,7.258546E-02,15.18509,21.79586,2836,191.190967,61125,30.3138240028969,15.5,882360,178243
45.90622,6.988254E-02,21.55898,21.70729,1624,13.0231320,396502,72.9354616951503,10.1,876082,96008
43.95164,7.080629E-02,17.98712,21.60584,27222,0,369985,54.2136179704852,15.2,875579,104890
42.35596,7.182838E-02,16.38046,21.32109,30178,19.8369953,39718,63.6579424377547,22.1,876990,111739
69.61375,7.432816E-02,15.21477,23.68561,24819,0,492300,9.50222143861506,13.7,867844,214314
43.04414,7.340133E-02,15.79414,20.71379,28096,44.8275062,401749,25.8048516709367,25.2,872185,116095
53.82558,7.074215E-02,17.69744,23.45696,36627,338.187428,431970,19.6357334843357,7.7,900367,218751
39.75135,7.079782E-02,15.36446,21.30522,54217,0,53347,82.0180538417919,7.1,907015,177123
50.80824,7.184015E-02,15.82898,22.36495,34393,83.8200250,407908,41.9594646223543,3.7,891059,189618
34.62181,6.639089E-02,14.9662,22.80575,34200,318.569955,150657,20.1473729874904,10,934027,213900
61.20751,7.651197E-02,13.12693,24.00829,43593,296.485541,516106,2.48486916162512,4.7,883483,260448
,8.194543E-02,,,46455,49.0664746,319487,53.9144265418649,2.8,825145,312225
73.91681,7.737433E-02,13.3322,24.61815,40407,0,524896,50.3671483610146,7.1,864404,245912
37.21194,6.641504E-02,15.50032,23.02721,26671,156.414405,135017,99.5705854382167,5.4,927729,212846
51.44572,7.098869E-02,17.54266,23.51642,26653,30.9809372,97727,16.0873034491798,6.3,903979,230283
76.76658,7.769008E-02,13.29939,23.88373,48974,5.95378958,258350,30.535126489344,26.7,820825,245938
,0.077314,13.3,20.59599,22954,36.6532188,562400,29.6610998175362,8.1,800030,277887
,7.995623E-02,13.3,23.11398,1864,39.9214911,529031,32.6852327552251,14.8,814482,278378
64.14192,7.987279E-02,12.48365,24.81888,46961,43.5310813,520664,59.6735429448242,8.5,869219,268723
43.90566,7.139727E-02,16.67282,21.41596,24503,22.7188801,401598,58.8670672710355,26.7,874801,108057
77.94304,7.688609E-02,13.59047,24.64054,49809,25.8898125,274286,82.3426383078984,10.8,850371,230013
42.78372,7.131138E-02,14.41349,23.56722,32349,275.603963,167934,38.8185222260222,9.4,914356,246157
63.88267,7.872656E-02,12.77902,24.67118,33750,79.0013864,521650,40.5412544823293,11.1,876080,263841
41.80849,7.064398E-02,15.62846,21.69754,56761,0,57785,106.73188571554,7.5,906500,183241
44.95335,7.174005E-02,15.3337,21.42939,1007,15.7231571,68873,72.5168603122592,19.9,894598,176287
48.53603,7.162201E-02,15.76714,22.27761,40828,0,69913,73.6314675514549,6,894661,187431
52.68,7.307159E-02,15.08712,21.82477,31940,0,402228,35.0149484323308,16.2,877109,177624
33.31153,6.694929E-02,14.19739,22.89504,49229,88.0533926,190367,35.5767852096432,9.5,938428,228832
43.07292,6.411093E-02,41.97625,23.40981,12442,0,9530,57.0258229029955,23.6,913511,58493
68.42236,7.411155E-02,15.83729,23.44155,38937,0,241399,20.412323554005,18.8,881520,235944
78.02118,0.0766131,13.31134,24.86474,38981,988.553087,519706,33.2558980837328,11.2,835002,221435
49.04733,7.032102E-02,17.24541,23.46375,36146,44.1090267,447558,57.2140416110369,12.5,907868,226715
34.75452,0.0746884,15.28347,20.72298,18437,325.054169,14594,36.4459049991635,6,927747,133435
44.84964,7.185737E-02,15.25712,21.27319,37269,115.775881,77466,47.3637499101532,11,893199,174166
76.32462,7.781301E-02,13.40113,23.84043,22699,72.4256123,266112,75.3289359938982,12.5,817337,246684
37.18623,6.682386E-02,15.28368,23.14182,31343,0,430485,71.2583553749458,14.1,928787,221476
42.91035,6.507377E-02,38.23195,23.22323,19700,135.677137,360434,228.575019467058,10.8,914653,65214
62.98256,7.299879E-02,17.10909,23.37263,19922,189.994939,507376,34.2637918622425,15,889670,235477
66.89009,7.361703E-02,15.91812,23.56774,47084,44.2246349,494317,48.8405550055086,5.3,874433,213665
37.56171,7.151319E-02,15.40078,20.24931,47886,0,420361,34.7432344408686,12.6,902490,162444
33.36855,7.006352E-02,14.77985,19.12342,24201,43.5732801,83191,78.737357192657,4.8,937496,154595
45.9155,7.215632E-02,15.20502,21.01792,1230,43.7921629,99800,32.7731472890449,15.2,888114,171689
36.04698,6.589086E-02,15.21352,22.97061,33646,23.2792411,103707,50.419146843524,20.6,930745,217324
35.8176,7.194436E-02,16.03987,21.76089,13406,61.5887625,19553,54.5530328287603,15.3,913057,117965
59.37941,7.181195E-02,17.71362,23.34103,47993,58.8081516,486208,101.577476979211,6.4,892427,220166
73.11272,7.689953E-02,13.60518,24.19512,965,53.9823633,297343,70.1922858421044,11.3,867873,239718
73.07291,7.693246E-02,13.55287,24.24746,47722,54.9474883,290640,145.618064926315,15.3,867356,241428
38.55511,6.749542E-02,15.45675,23.24593,42466,0,149032,70.7800983383167,3.7,925922,223087
35.14542,6.658764E-02,15.10113,22.83324,37691,0,107069,67.6885199859694,17.1,933069,212294
33.83102,6.687949E-02,14.77781,22.7206,55363,166.545362,439716,46.5715328996436,10.6,935537,206037
41.3947,7.424969E-02,15.59713,19.92178,13274,175.033264,425286,30.365542248102,7.8,873896,150795
45.15404,0.0719023,15.23597,21.28332,37269,19.1156831,386742,16.8507204693564,7.6,892780,174199
62.32541,7.342921E-02,15.46163,22.56104,14810,464.499382,72801,87.3581828869267,5.9,872202,199637
42.81431,7.303143E-02,15.82963,20.83569,28621,28.1697930,391364,46.7179208900509,18.8,873690,115230
42.43926,7.325406E-02,15.7782,20.76508,35995,77.6003003,36212,61.3230347677185,6.3,874254,116365
42.70002,6.474867E-02,39.63119,23.26644,28347,339.929980,360221,33.818329211364,14.3,915060,62813
44.69584,7.079607E-02,18.10272,21.54071,47926,37.6635654,389627,58.0594697882529,30,873194,103884
29.17505,6.798721E-02,12.99282,22.84043,36486,0,467114,59.5749574163507,8.2,943923,247502
57.20418,7.137725E-02,17.56102,23.36474,25364,38.9064337,495660,69.1783024030653,10.7,894906,216688
69.17706,0.0749211,14.85155,23.6306,44909,0,484781,149.46527754258,12.5,877669,240903
33.3835,6.712443E-02,14.65879,22.68113,429,33.3220480,423422,31.7042512471468,4.5,935845,201439
37.64793,6.771774E-02,15.64249,22.83419,45892,133.791881,105051,120.074477165714,14.3,924784,203344
32.9472,6.967496E-02,12.22719,22.99249,44057,203.764786,174469,30.6239379566111,8.8,933833,272963
49.14006,0.0715843,15.00175,23.577,608,70.7473321,490603,42.6665361952239,11.2,906027,241761
43.35151,6.408633E-02,42.37574,23.46857,41996,37.6251150,6777,67.3589719330696,17.1,908888,54998
33.31153,6.694929E-02,14.19739,22.89504,49229,6.32549679,169740,98.2202319903827,18.2,938274,228973
33.90062,0.0668644,14.38797,22.92141,34981,61.4392554,191932,95.2299633868807,18.3,937203,227196
81.51055,7.719694E-02,13.20696,24.25216,1155,231.952504,275247,34.9314444110373,10,826816,227576
61.75862,7.227518E-02,17.34416,23.25717,3072,39.3498556,494092,71.9325708350738,8.7,888285,218293
70.89268,7.962636E-02,12.41706,24.80149,16240,466.180959,293592,50.2615060442068,7.6,855996,263290
32.93751,6.702767E-02,14.09046,22.88353,3260,464.163885,466230,86.2701076561984,7.5,938935,230258
45.29208,0.0720578,15.21191,21.09299,18269,242.644545,402675,54.4600080706955,15,890728,171886
44.30209,7.182351E-02,15.27226,21.20317,1210,0,76261,92.1277040086727,16.4,893862,173473
66.84367,7.326048E-02,16.81959,23.35587,29904,158.275420,234281,71.5629974621575,12,882886,224726
70.73363,7.454283E-02,15.31228,23.67792,10871,277.081049,505300,35.4237449309531,5.3,870142,222324
48.71768,7.096586E-02,16.23342,22.16813,4736,152.539945,159304,29.0700906859791,9.2,899686,195885
36.80719,6.767838E-02,15.5135,22.71751,45888,108.630189,465677,21.5534669276825,16.9,926543,201684
33.95953,6.819533E-02,14.92831,22.03035,24027,26.8242380,450376,60.7916676609606,10.3,929520,193601
,8.862773E-02,,,43026,225.595186,560153,28.7102544884316,12.3,844581,326778
36.75366,0.0703432,13.57948,23.49626,19733,20.5469281,192778,25.0545073370644,9,925371,249590
51.93759,0.071068,17.65717,23.52367,30404,468.423143,110959,29.2819939988015,9.2,903472,230509
48.54377,0.0699725,17.22769,23.43966,1814,20.7389913,142995,42.8536277342464,5.4,908153,223171
41.97619,6.550752E-02,35.89897,24.72661,54272,422.889999,5295,220.964420080594,5.8,939591,60114
41.01639,0.0713556,17.36085,21.53923,45124,32.1668698,381515,34.225321062824,21.7,884666,111264
