Prevalence,NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD
11.7,75.1943588,0.0763922,14.1258116,24.3772545,69.994458889414275,121.076738294179520
20.3,42.2945557,0.0727463,15.9083948,20.9442787,226.727016943975968,31.772160481614108
8.5,50.3123474,0.0722201,15.4602871,22.1520977,0,27.951511913760232
13.3,49.5498962,0.0701842,16.8908958,23.0134525,239.384918124860434,76.995250647413243
11.3,57.8182678,0.0714982,17.5891151,23.3554287,23.242983914974051,52.634617869958596
23.2,43.8343086,0.0726591,16.0033112,20.9114819,20.917520330439284,45.631662080186878
11.6,69.3049088,0.0763106,13.6931868,24.1074448,15.042984856506342,53.715219193772974
12.9,70.3467712,0.0750823,14.8471489,23.6743202,76.611783334248585,66.989377155805514
5.5,62.2509499,0.0732589,16.2634411,23.4016914,10.888920672018244,45.294745055958025
12.8,42.4646225,0.0742536,15.7896395,20.4856243,38.754770810178002,103.572932347541553
4.5,36.3952599,0.0703658,13.4462643,23.4921093,56.091780637427512,86.924222531313546
9.6,66.6225128,0.0785216,12.9046183,24.6220779,0,96.485437254808929
3.1,45.5992737,0.0708049,18.6335621,21.3810539,64.402819627459508,45.096517476919438
15.8,40.7764931,0.0704346,20.737278,21.7618046,37.623105111985701,106.772847509695907
11.4,34.5328407,0.0670193,14.9641361,22.7317619,94.238308256565247,72.102042082238611
10.4,45.2903862,0.0690242,26.2668514,21.8577175,54.826619120496062,24.383414701567400
8.1,37.723835,0.0746162,15.8670702,20.3208771,0,53.285772814196953
9.4,43.1846809,0.0709393,17.7338276,21.6151581,17.927701180092580,76.504925608375856
6.8,42.0456886,0.0714077,16.9716606,21.4880466,19.604729635573353,54.571843373923080
8.8,40.8969917,0.0732692,15.7929592,20.7306404,339.488009718459409,35.035302830154805
9,62.8627968,0.0733378,15.7001133,22.8273811,0,44.415258557235695
16.6,43.097187,0.0721086,16.070673,21.1916332,87.110896354302767,69.055824058257926
11,59.0410919,0.0733569,15.1712704,22.303236,0,171.515272722298931
11.3,76.999733,0.0801394,13.3000002,23.8696365,27.841942498867823,33.257333139021867
9.3,42.6013947,0.0697328,15.5917206,23.4196682,7.764044279050148,47.247484938427462
9.3,66.2169724,0.0731521,16.8456478,23.353754,47.314654226233536,93.680823911076416
12.5,62.0529709,0.072437,16.9460773,23.2448235,0,208.646850234982566
5.8,54.442646,0.0708294,17.5850639,23.4302845,28.835366095318765,95.866602901078934
10.8,69.6097946,0.0741508,15.950983,23.5174026,12.005660701574344,78.207414980934601
8.3,43.7087212,0.0714328,14.5251141,23.5742397,139.397518958191569,33.283426001655847
20.1,40.2259064,0.0704244,20.8384476,21.7786636,58.342197158479706,45.732533467429334
16.3,72.7339325,0.075555,14.5668764,24.1834126,80.744855749583152,26.401338878256656
16.3,68.7309875,0.0737399,16.3612499,23.4154644,0,9.936096332008059
12.9,,0.0792342,13.3000002,23.0967426,31.816652288384724,25.019587497734921
16.7,36.5125618,0.0739046,15.6099854,20.3294868,92.070762927364726,36.283125785231377
13.9,45.9907188,0.0699442,21.2019691,21.6937733,10.776851907046153,37.256187690172872
4.1,41.5180931,0.0715402,15.3170872,20.9996567,0,64.841650863120151
16.9,73.55513,0.0761992,14.1740303,24.4668579,489.694794614563875,31.217575658197280
15.5,34.8886032,0.0663759,15.0289459,22.8262444,71.924280846614749,36.486662238927394
13.7,70.5616074,0.0746859,15.3815117,23.6214275,48.608573643275321,58.469412295474307
6.8,48.1054802,0.0713007,15.932394,22.2164707,185.384079103828896,41.301517611708086
18.4,44.7440262,0.0720511,15.2295847,21.0202389,130.227969539924231,63.438088057589724
16.8,44.5179672,0.0710191,17.5925751,21.478775,513.909818909771388,42.668653068092866
23.3,47.0818176,0.0720726,15.1942844,21.5213795,368.918466697495603,31.923764786405684
6.8,51.6304588,0.0719072,14.8691053,23.6046467,14.269829544524878,16.329669523952916
7.8,81.9784393,0.0770177,13.4025478,24.7072678,657.740442963922419,30.715653206159850
14.9,68.2385483,0.0739607,16.0137138,23.4129276,0,51.629257244873031
12.3,36.1448784,0.0677834,14.6898165,23.2151623,315.332634022689433,122.995856457393700
12.9,49.8560867,0.0714862,15.2857466,23.5577221,41.318011798616993,80.888101152181505
6.9,56.6208191,0.0717174,18.518528,23.5128994,54.644823593917707,63.849378613814551
14.4,35.9198151,0.0748044,15.957366,20.2661896,136.708288641403044,49.504406842406887
21.3,43.8380852,0.0723796,16.024826,21.0200367,52.603298171810358,39.142175860452852
8.8,58.8652687,0.0719285,18.2836361,23.4355869,28.652607726988155,56.652057605680902
16.1,62.7092514,0.0736375,15.5442276,23.4085598,37.495440710980645,41.542236005651723
10.7,78.7222748,0.0769661,13.4491329,24.7410946,291.519524588321644,24.923595090728078
9.8,33.7478065,0.0698233,14.6424427,19.2290611,491.275545703727175,146.650952654630231
16.3,46.2637672,0.0698553,16.5332298,22.6643238,0,59.036377499006825
9.1,64.30616,0.0728899,16.6975651,23.3652039,55.046608082120912,28.334723328527165
15,37.5757828,0.0672398,15.2744446,23.1985321,61.343361566322848,59.760108806406883
13.6,41.2746849,0.0711508,17.7992363,21.6218777,54.017422495992953,39.122471888388937
8.8,48.7599983,0.071424,15.222291,23.5576077,0,34.824228838741163
12.1,41.5639725,0.0704795,15.6680841,21.7242508,0,55.827765036922884
8.4,57.265976,0.0731723,15.2293205,22.2152042,0,83.057641302067310
21.3,57.1885071,0.0717119,18.4170704,23.4865894,69.998442258718072,78.474397297671487
5.4,56.6324692,0.0716253,18.4143944,23.4979782,394.331765849341537,21.428498820995582
11,71.2083817,0.0751359,14.8967218,23.698082,75.704054388530139,44.619277166069388
5.3,41.3936234,0.0709027,14.4816475,23.5392857,60.851890130283962,59.787783656489637
13.4,50.966011,0.0706036,17.6285915,23.4871864,15.854599052887755,97.743883510538225
16.1,62.2117882,0.0724002,17.8336086,23.3277092,132.138312940451982,15.406616820605015
22.8,81.6232147,0.0770985,13.2465639,24.3445053,94.803814446334584,59.610100242103378
13,36.2629471,0.0661318,15.3251095,22.943264,56.023945256697012,41.289306452863130
6.8,52.9280052,0.0708861,17.9494305,23.5030785,48.301601587050783,39.741144099497710
15.5,50.9449425,0.0725855,15.1850939,21.7958641,191.190967165616343,30.313824002896926
10.1,45.9062157,0.0698825,21.5589809,21.7072945,13.023132013474058,72.935461695150295
15.2,43.9516411,0.0708063,17.9871216,21.6058445,0,54.213617970485245
22.1,42.355957,0.0718284,16.3804626,21.3210945,19.836995333013153,63.657942437754677
13.7,69.6137543,0.0743282,15.2147703,23.685606,0,9.502221438615063
25.2,43.0441437,0.0734013,15.794136,20.7137909,44.827506241173374,25.804851670936664
7.7,53.8255806,0.0707421,17.6974373,23.4569607,338.187428934949708,19.635733484335745
7.1,39.7513504,0.0707978,15.3644609,21.3052216,0,82.018053841791883
3.7,50.8082352,0.0718402,15.8289795,22.3649502,83.820025056959992,41.959464622354332
10,34.6218147,0.0663909,14.9662037,22.805748,318.569955575302572,20.147372987490428
4.7,61.2075119,0.076512,13.1269255,24.0082932,296.485541742949920,2.484869161625120
2.8,,0.0819454,,,49.066474623660909,53.914426541864927
7.1,73.9168091,0.0773743,13.3322048,24.6181526,0,50.367148361014607
5.4,37.211937,0.066415,15.5003185,23.0272121,156.414405958229509,99.570585438216668
6.3,51.4457207,0.0709887,17.5426617,23.5164223,30.980937249269466,16.087303449179778
26.7,76.7665787,0.0776901,13.2993927,23.8837318,5.953789581526201,30.535126489344044
8.1,,0.077314,13.3000002,20.595993,36.653218809460000,29.661099817536236
14.8,,0.0799562,13.3000002,23.1139832,39.921491106662288,32.685232755225094
8.5,64.141922,0.0798728,12.4836531,24.818882,43.531081359250706,59.673542944824177
26.7,43.9056625,0.0713973,16.6728153,21.4159603,22.718880128037153,58.867067271035538
10.8,77.9430389,0.0768861,13.5904684,24.640543,25.889812540332567,82.342638307898440
9.4,42.7837219,0.0713114,14.4134865,23.5672188,275.603963845017233,38.818522226022196
11.1,63.8826714,0.0787266,12.7790241,24.6711845,79.001386430679688,40.541254482329272
7.5,41.8084869,0.070644,15.6284599,21.6975365,0,106.731885715539676
19.9,44.9533539,0.0717401,15.333703,21.429388,15.723157193521409,72.516860312259155
6,48.5360336,0.071622,15.7671375,22.2776146,0,73.631467551454904
16.2,52.6800041,0.0730716,15.087121,21.8247681,0,35.014948432330847
9.5,33.3115349,0.0669493,14.1973877,22.8950367,88.053392653497397,35.576785209643212
23.6,43.0729218,0.0641109,41.9762497,23.4098129,0,57.025822902995507
18.8,68.4223557,0.0741116,15.8372927,23.4415493,0,20.412323554005038
11.2,78.0211792,0.0766131,13.3113384,24.8647423,988.553087434896838,33.255898083732781
12.5,49.0473289,0.070321,17.2454147,23.4637451,44.109026764144964,57.214041611036926
6,34.7545166,0.0746884,15.2834654,20.7229805,325.054169845714739,36.445904999163510
11,44.8496437,0.0718574,15.2571201,21.2731915,115.775881289877390,47.363749910153160
12.5,76.3246231,0.077813,13.4011288,23.8404274,72.425612361597658,75.328935993898156
14.1,37.1862259,0.0668239,15.2836838,23.1418228,0,71.258355374945822
10.8,42.9103508,0.0650738,38.231945,23.2232285,135.677137562883473,228.575019467058155
15,62.9825554,0.0729988,17.1090946,23.3726349,189.994939661524512,34.263791862242535
5.3,66.8900909,0.073617,15.9181185,23.5677395,44.224634914632297,48.840555005508563
12.6,37.5617104,0.0715132,15.4007835,20.2493134,0,34.743234440868598
4.8,33.3685532,0.0700635,14.7798529,19.1234226,43.573280139550214,78.737357192656958
15.2,45.9154968,0.0721563,15.2050152,21.0179176,43.792162929546713,32.773147289044914
20.6,36.046978,0.0658909,15.2135239,22.9706097,23.279241133807368,50.419146843523954
15.3,35.8176003,0.0719444,16.0398693,21.7608948,61.588762554651666,54.553032828760323
6.4,59.3794136,0.071812,17.713625,23.3410339,58.808151614531056,101.577476979211369
11.3,73.1127167,0.0768995,13.605175,24.1951199,53.982363394952920,70.192285842104368
15.3,73.0729141,0.0769325,13.552866,24.2474575,54.947488395849625,145.618064926314560
3.7,38.5551109,0.0674954,15.4567499,23.2459259,0,70.780098338316691
17.1,35.1454201,0.0665876,15.1011333,22.8332367,0,67.688519985969364
10.6,33.8310165,0.0668795,14.7778091,22.7206001,166.545362019270357,46.571532899643614
7.8,41.3946953,0.0742497,15.5971308,19.9217834,175.033264540587197,30.365542248101992
7.6,45.1540375,0.0719023,15.2359667,21.2833176,19.115683175717628,16.850720469356446
5.9,62.3254051,0.0734292,15.4616337,22.5610428,464.499382205351878,87.358182886926699
18.8,42.814312,0.0730314,15.8296337,20.8356895,28.169793044806742,46.717920890050927
6.3,42.4392586,0.0732541,15.7782049,20.7650795,77.600300375070489,61.323034767718497
14.3,42.7000198,0.0647487,39.6311874,23.2664433,339.929980253012502,33.818329211364002
30,44.6958351,0.0707961,18.1027203,21.5407066,37.663565434330359,58.059469788252933
8.2,29.1750469,0.0679872,12.9928188,22.8404331,0,59.574957416350692
10.7,57.2041779,0.0713772,17.5610199,23.3647385,38.906433777475598,69.178302403065331
12.5,69.177063,0.0749211,14.8515501,23.6306038,0,149.465277542580168
4.5,33.3834953,0.0671244,14.6587887,22.6811256,33.322048076040055,31.704251247146818
14.3,37.6479263,0.0677177,15.6424913,22.8341866,133.791881703876555,120.074477165713901
8.8,32.947197,0.069675,12.2271929,22.992485,203.764786092299659,30.623937956611105
11.2,49.1400566,0.0715843,15.0017509,23.5770035,70.747332198553863,42.666536195223884
17.1,43.3515129,0.0640863,42.3757439,23.4685707,37.625115004751471,67.358971933069625
18.2,33.3115349,0.0669493,14.1973877,22.8950367,6.325496793181956,98.220231990382700
18.3,33.9006233,0.0668644,14.3879709,22.9214115,61.439255408190604,95.229963386880726
10,81.5105515,0.0771969,13.2069616,24.2521591,231.952504274599818,34.931444411037312
8.7,61.7586174,0.0722752,17.3441601,23.2571716,39.349855638094546,71.932570835073818
7.6,70.8926849,0.0796264,12.417057,24.8014851,466.180959611944274,50.261506044206762
7.5,32.9375114,0.0670277,14.090457,22.8835258,464.163885675276674,86.270107656198363
15,45.2920837,0.0720578,15.2119141,21.0929947,242.644545175005788,54.460008070695487
16.4,44.3020935,0.0718235,15.2722578,21.2031689,0,92.127704008672694
12,66.8436661,0.0732605,16.8195934,23.3558731,158.275420401452209,71.562997462157512
5.3,70.7336349,0.0745428,15.3122845,23.6779232,277.081049208057834,35.423744930953141
9.2,48.7176819,0.0709659,16.2334175,22.168129,152.539945229540280,29.070090685979146
16.9,36.8071861,0.0676784,15.5134954,22.7175064,108.630189871333485,21.553466927682528
10.3,33.9595261,0.0681953,14.9283075,22.0303478,26.824238026368576,60.791667660960641
12.3,,0.0886277,,,225.595186905523036,28.710254488431616
9,36.7536583,0.0703432,13.5794783,23.4962559,20.546928187273682,25.054507337064365
9.2,51.9375877,0.071068,17.6571693,23.5236702,468.423143144264543,29.281993998801525
5.4,48.5437737,0.0699725,17.2276859,23.439661,20.738991339607502,42.853627734246423
5.8,41.9761925,0.0655075,35.8989716,24.726614,422.889999601015006,220.964420080593555
21.7,41.0163879,0.0713556,17.3608456,21.5392265,32.166869865427671,34.225321062823980
4.9,43.6513824,0.0629392,42.7978592,24.0853081,18.536496073974774,43.785171989688408
12.7,76.6590271,0.0766751,13.6959324,24.583931,603.839746504223172,35.866749191464677
15,47.4162102,0.0697822,16.7365456,22.9933968,13.252831530878867,39.181650695199657
7.3,43.5009041,0.0740995,15.446723,19.6450024,316.225111785304989,30.721170676364459
12.5,58.1998024,0.0717549,18.2271404,23.4403419,29.607075732421475,64.549021773904514
15.6,36.8040085,0.0717946,16.6547813,21.7366085,51.140791960039330,82.184214456394074
8.2,52.9218788,0.0712282,17.8992729,23.5365086,76.332396228413543,80.940231717467455
13.1,58.1998024,0.0717549,18.2271404,23.4403419,120.403781374501705,36.047595931991502
18.1,72.9531784,0.0757493,14.3478079,23.8950443,52.259447272282387,113.552068372459800
18,32.2698364,0.0665978,14.050704,22.789217,50.366687502691782,35.438039778392188
8.7,46.6279297,0.0701733,16.5522976,23.4431496,20.641290699500811,49.724092633886897
10.7,36.9885521,0.0706606,13.2791357,23.511322,128.091258217562284,34.300907812328767
10.7,35.1652946,0.0662522,15.0825415,22.8562546,0,56.399606452641656
15.7,45.2512589,0.0720078,15.2131319,21.1623058,10.058818557565100,30.977617261935833
6.1,56.0032539,0.0717254,18.5869465,23.5393543,185.208966102039028,33.479184555539916
6.2,58.9272118,0.0720151,18.3650055,23.4484158,22.764016333011863,82.950674502187013
10.5,57.5932465,0.0716234,18.1980801,23.4498444,27.052170813467502,42.853533510517707
21.1,69.5567093,0.0747622,15.1331329,23.5960197,0,50.735625228275538
8.3,44.6559067,0.0719295,15.2403965,21.153595,12.322294484953680,139.341531036465938
4.6,70.4078064,0.074457,15.607173,23.6349525,24.958521237037431,3.434880421409581
3.6,50.7044449,0.0742614,14.8700552,19.8808155,0,80.307337672687439
21.6,28.7026176,0.0670547,13.2904367,22.7460461,0,35.875952606265884
22.5,42.0456886,0.0714077,16.9716606,21.4880466,314.881079081482937,51.043080614736795
6.5,39.2121506,0.069959,15.5697317,21.5891666,118.082819266056262,107.654684088052889
6.4,54.1089478,0.071286,16.8123474,22.7001019,179.043920947716714,56.042759747769956
5.8,35.4276505,0.0663197,15.1503992,22.8707962,405.066457349912866,50.568392597626861
19.6,77.6576157,0.0775069,13.1573048,23.9148884,46.320933062173218,32.981727422066932
15.9,43.3940353,0.0729022,15.8948231,20.8577728,185.110012917039001,70.387172938905906
18.6,44.2533646,0.0700027,15.9006519,23.4320412,182.332536756667253,41.210809184968831
2.6,54.7370644,0.0710099,17.955862,23.4784966,23.455021947728621,47.838099058243699
7,53.8406296,0.0709188,17.9725056,23.4917908,44.365228688237082,39.587596164538837
8.6,42.8538628,0.071449,14.0792856,23.5797806,60.605204705832904,50.223980561461687
20.5,35.2091141,0.0715972,15.7325783,21.8653679,0,85.731010080961582
10.9,47.1961327,0.0698058,16.965004,23.4246368,42.124259990044351,82.290042634121008
5.7,35.978199,0.0662026,15.2676401,22.9182854,165.002589145200432,40.547194521585780
6.4,51.0352669,0.0718241,15.8657303,22.3629417,56.613735666100965,34.504004135881942
7.3,79.3145065,0.077607,12.8464718,24.2443752,101.183995263497138,21.995772668191371
8.1,32.020153,0.0665197,14.0189381,22.7710056,112.495921147115382,62.980388360604387
8.1,34.5163002,0.066344,14.8100681,22.8658257,78.552285911439142,70.678013683332196
16.4,57.0602417,0.0713885,17.8895378,23.4252892,28.905442760827590,45.107484216483506
9,54.4252739,0.0710945,18.0978966,23.4996738,47.379802200958679,29.290613210076192
8.7,52.9376068,0.0711798,17.944561,23.5319157,131.308134793759962,76.833867693011513
19,46.3428535,0.0720635,15.1794357,21.3152275,13.352882650836349,26.356542801141529
10.2,43.0623322,0.0714124,14.2637873,23.5766449,29.634979811705847,33.023531187592361
12.5,36.8063202,0.0719652,16.4356651,21.6583233,47.940245112896534,46.629752778335167
11.1,67.8914566,0.0761484,13.7051706,24.0060062,49.959901338815797,113.621031813735414
4.2,32.1473618,0.0673054,13.8972845,22.8875656,718.618143143639259,13.593128425562476
18.5,47.6031189,0.0721223,15.215086,21.5921249,49.641592407243600,38.705595452661477
9.8,70.3551483,0.0746882,15.3526468,23.60816,55.576950333281580,35.020373250693609
13.2,47.0818176,0.0720726,15.1942844,21.5213795,360.488714322174076,25.883479320272219
8.8,55.8835335,0.0712707,18.0941448,23.4742126,12.209683478028172,82.972680597460055
5.6,44.9128418,0.0701474,20.6261253,21.7014885,10.011689361662411,26.131360429160001
10.9,78.2674103,0.0769937,13.4900942,24.6985054,71.368539202978980,33.910894153590505
15.1,52.8157463,0.071461,17.1683235,23.5514469,20.435253744947044,41.876233146043809
22.2,43.6616554,0.0694267,16.119545,23.3875904,28.750876858107940,48.928065101661488
9.5,41.2992935,0.06902,15.6203308,23.3639412,39.147834027350065,29.733456848912553
14.5,55.9880791,0.0713567,18.1950665,23.4837284,75.898527313384420,35.775330343058769
28.5,41.6546402,0.0710972,17.8257923,21.6243668,14.714666751049865,27.833790863032156
14.6,40.1752586,0.07088,14.0848742,23.5391045,102.034092991091470,62.758269250092361
10.4,54.1702194,0.0708822,17.8817005,23.4778614,24.319205034473711,37.890643603774507
11.7,71.687088,0.0765167,13.6717386,24.1991482,0,74.022299239628808
3.5,37.9870338,0.0694607,14.5118704,23.4461994,0,80.191681842616475
6.3,37.695137,0.0702926,13.9290791,23.4990101,23.602371442728526,113.872135284808834
4.3,53.8808632,0.0709631,18.0110245,23.4962997,25.296665912765167,17.428448895726763
23.6,46.6836853,0.069912,20.9535408,21.5810719,75.105335789160350,44.583603591360415
11.1,41.1491203,0.0715776,16.9860115,21.3969746,200.073223726536810,70.263275286389671
12.3,55.9003983,0.0719554,16.4713211,22.4365196,68.220118000927556,79.975083425712427
11,37.3401184,0.0702197,13.891778,23.4937077,0,9.733979164053727
7.4,51.7078514,0.0714665,16.2433872,22.2526894,0,77.758079982221957
17.5,42.6542931,0.0716147,16.5051975,21.4118881,118.010849802419713,74.493800751093872
4.1,40.1961823,0.0689139,15.3462753,23.3664398,45.927093061618898,48.955130315517678
6.4,39.737793,0.0696691,15.7136583,21.7270184,243.590446731830639,27.770213669748298
9.5,47.4575005,0.071368,15.8280201,22.2114048,63.931533741032659,76.959969539891915
12.8,65.584053,0.0735618,15.7144585,23.3799801,258.399007173850521,188.228991470808722
9.1,63.3382454,0.0731703,16.7605057,23.3659592,0,12.320082319781752
9.6,61.326458,0.0721889,17.399662,23.262867,19.084002569908282,60.173007417444552
9.5,42.8373947,0.0712979,14.4928074,23.5645542,188.712801410345691,62.121598012296772
20.4,42.287468,0.065657,35.3968468,23.6058102,129.882551797630157,31.813856866147599
14.3,38.3786163,0.0699708,21.9409294,21.9269676,66.303528922984910,65.448067342496486
14.5,,0.077046,13.3000002,20.7486782,20.080471601565069,34.607781276990785
6.5,44.9781113,0.0695178,16.4746456,23.3977242,60.554158505376037,86.021163804582713
6.6,41.8809738,0.071265,17.2842445,21.5478497,49.125489983188245,54.703594704700578
18.8,79.2034378,0.0770395,13.362155,24.8098507,978.823386953203794,63.290055225194500
24.8,42.4080048,0.0709087,18.1350422,21.650589,11.572416261988097,50.641896728656185
4.1,51.5763168,0.0713915,16.2928715,22.2410908,92.570496040478005,44.361388888504230
9,44.8749733,0.0703436,19.5821228,21.6707401,81.174026208893139,44.612437308579864
18.2,70.4451904,0.0745346,15.5562258,23.6115093,0,35.686126801857839
10.8,76.9801254,0.0812691,13.3000069,23.8623962,174.542053446835695,150.360056823721578
10.1,65.9473648,0.0740509,15.560111,23.3991604,157.679221132500402,104.589246354997087
5.7,46.4995041,0.0719813,15.210721,21.5035591,163.846177110282923,16.788803150860350
14.1,56.594841,0.0731772,15.2167253,22.1868286,0,35.065561864184588
4.8,44.1963463,0.0713324,16.8643265,21.408371,34.383775219574694,47.339389601834633
5.5,34.5497589,0.0699231,13.3100796,23.3974094,0,78.079593549217478
13.3,53.8406296,0.0709188,17.9725056,23.4917908,46.476504676443739,73.273041849173339
22.7,,0.0796364,13.3000002,23.1151905,20.577873639710692,67.615496416461326
15.5,48.0359001,0.0707435,16.3067474,22.1771488,60.262601766107956,81.005094074693147
11.1,55.9514542,0.0717721,18.6352711,23.549633,52.730296796489228,43.858607718701407
14.3,42.9326096,0.069892,15.5825167,23.4321518,229.839488072818142,23.081634702595878
5,35.3696709,0.0714495,15.9446583,21.8818245,286.582309481124696,58.455467815853133
4.8,51.4043388,0.071232,17.0074387,23.5291653,209.776477401687828,32.049611718264444
6.3,43.8135033,0.0722758,15.2967815,20.4527016,45.161003387747684,42.508341532237935
6.9,57.5375175,0.0721032,16.5791187,22.6391087,24.459611969403262,48.182711847418133
10.6,56.07687,0.0726913,15.5785246,22.3151455,47.570616301734816,161.084904515235223
18.8,49.3860397,0.0708825,16.7386227,23.4990234,17.897127863872356,29.452655015212375
15.4,32.1505241,0.0667652,13.9803009,22.8041935,27.141229119398542,69.080588310588908
6.5,34.8104324,0.0698699,15.0299225,21.3878765,77.937037791247576,66.437830290112402
10.4,44.3623657,0.0709808,17.6107769,21.5113277,779.731179813613380,45.839248143234457
7.1,42.8791275,0.0732966,15.7913036,20.7485638,184.784569524595469,81.956617886941459
12.6,45.1860619,0.071737,15.3520164,21.489809,56.731789414146114,39.272539350442955
21,41.5242424,0.0713158,17.2998257,21.5335999,92.469859620125334,52.560834763034059
17.5,41.2722397,0.0730436,15.8578529,20.8211002,139.291095610342438,58.693193951268000
13.6,46.2728004,0.0693597,16.7084923,23.1850872,27.968390019359088,75.445369229744884
17.6,52.1802635,0.0743558,14.760787,20.1820202,125.323483598989554,57.344010751691798
15.7,41.0235519,0.070659,19.7664108,21.7274303,251.888790028434869,30.549162138731472
2.1,35.9664421,0.0713497,16.8699837,21.8498211,779.108594722943053,40.818936043520068
5.5,39.4204292,0.0671191,15.7969971,23.2265205,0,36.184766875677028
9.2,74.5196915,0.0770465,13.5164738,24.462286,15.448478032613556,42.651462253855641
20.6,34.7935944,0.0701136,14.8789501,19.0347347,23.899832901284206,65.921169333978568
6.7,39.8521614,0.0694128,15.8147326,21.8652325,40.337236322570398,64.469909830316595
6.5,35.2091141,0.0715972,15.7325783,21.8653679,0,56.737562282597509
14.5,33.6876869,0.068142,14.8687,22.0680218,43.616615550783479,4.885313025899964
7.3,36.8988953,0.0711901,18.0779839,21.8113098,156.444308788024415,37.748107488346854
9.6,,0.0809318,13.3000002,22.4806938,34.385299715601569,44.239651922931792
2.1,48.5603714,0.0703434,17.0811977,23.4630508,30.617958351373630,35.320418079102701
8.4,44.4610176,0.0696736,16.2162399,23.4051056,73.886517261922506,76.789575010784546
12.7,72.9531784,0.0757493,14.3478079,23.8950443,91.023514558556414,56.507892384303524
14.5,72.9531784,0.0757493,14.3478079,23.8950443,91.023514558556414,56.507892384303524
12.6,74.275032,0.076139,14.2761822,24.3820705,55.303662562765375,48.346266287268605
13.1,68.3762283,0.0743513,15.5052195,23.4848957,0,71.547940844054423
9.4,70.9087524,0.0746942,15.3766203,23.6571751,13.190852651288578,80.026589004589468
14.3,48.9465675,0.0706978,16.8503628,23.4855194,77.783567858328396,37.573631621491941
15.8,41.3360405,0.0741934,15.7756166,20.4642467,127.268325592421988,71.563116588332818
11.8,56.3711433,0.072314,16.1653538,22.3571987,204.583475119293780,67.917021727133616
21.1,42.029274,0.0742957,15.6581583,19.825676,401.803039142050693,44.537138833448346
14.1,39.2121506,0.069959,15.5697317,21.5891666,118.082819266056262,107.654684088052889
14.3,33.8058624,0.0698844,14.68291,19.206007,356.434506998942538,33.784197550178192
5.8,45.9239464,0.0701302,20.2807274,21.6645374,23.570907465524982,89.060632948238009
17.1,71.1765671,0.0749648,15.092452,23.677124,0,41.430902990504137
9.7,42.8049698,0.0714878,16.6336689,21.4530106,15.483843712713936,49.621742383979814
18.8,49.9991837,0.0704375,17.4489365,23.4737873,251.847834157554104,74.787592423181721
8.2,40.9131813,0.0712552,13.7156935,23.5621967,54.145700963395441,44.374215397438810
13.9,46.0627632,0.0704365,16.2307301,22.1547623,231.546003849166055,37.468106429262669
19.4,33.5629082,0.0716964,15.0752039,19.2592201,130.744124054810442,24.643742037611517
7.2,46.1280823,0.0721059,15.1904783,21.171627,7.595770992305349,40.851402561542621
22,42.7785072,0.071733,16.3131618,21.4196568,104.608667611233329,38.774289454492497
9,51.5817986,0.0702984,17.2704163,23.3664989,16.400205078764639,101.344906793844771
5.5,35.0067024,0.0672567,14.5587444,23.0650768,35.571120172486438,63.707510151606940
6.3,77.3631134,0.0772182,13.4056625,24.7239857,125.487912157170641,155.319028884771967
12.7,65.5235977,0.0799333,12.4469805,24.8076,35.959937363882865,87.794608728875687
7.8,50.5199203,0.0714483,15.5446186,23.5474319,35.558492758706898,33.265103739409092
9.8,49.1400566,0.0715843,15.0017509,23.5770035,70.747332198553863,42.666536195223884
3.1,35.8048706,0.074455,15.7240438,20.3329735,0,33.528178156347046
21.7,82.0212402,0.0770866,13.2453728,24.4875031,65.505289765023647,29.170904167223600
4,53.3323441,0.0714504,17.743845,23.5553322,82.574698267155881,26.365560400411798
11.4,65.584053,0.0735618,15.7144585,23.3799801,258.399007173850521,188.228991470808722
7.3,45.0546417,0.070237,15.9506159,23.4493504,26.326495371429878,88.583963451775446
5,37.3017693,0.0737249,15.5832357,20.5967712,34.274140746087902,50.726695851746712
6.9,48.1756325,0.0709545,16.040535,23.5061417,362.264895583433315,37.331737415155992
7.9,58.3319321,0.0720176,18.4984798,23.4803486,169.772843576107363,90.861357917643318
10.5,65.1058731,0.0728617,17.2815628,23.2856159,19.093293787443478,71.071082861519443
19.9,76.7033615,0.0777022,13.3097429,23.8828678,104.868704949557895,32.418647393232760
4.5,52.4081688,0.0707545,17.8571396,23.4951057,50.675740664286515,70.676442719266433
5.2,69.2435913,0.0793573,12.6765461,24.7991695,30.173164828181811,32.779021994418670
15.9,67.5882263,0.0734901,16.5580406,23.4278526,58.471644389113926,87.691049236919085
11.3,42.5125198,0.0690126,15.991991,23.3591213,70.601169087637643,63.751329670329589
9.7,49.2577324,0.0710418,16.310524,23.5114365,25.140446079665931,24.441251810395634
5.1,,0.087891,,,79.841438019054365,114.122693482677846
10.2,65.5128174,0.0739606,15.6276541,23.3861713,294.018169500061447,28.135434430413465
6.1,32.8165207,0.0666698,14.1612549,22.8242836,312.689692831418768,19.886181593414683
10.9,49.5746765,0.0712691,15.7980661,23.5327854,22.342659425221694,64.629151729066763
20.1,76.4416733,0.0777198,13.4135199,23.8570633,0,107.383473588734475
12.1,46.4199867,0.0705006,16.2402134,22.1556511,29.835522644480889,36.518891616578991
10,51.7078514,0.0714665,16.2433872,22.2526894,0,77.758079982221957
