CID,NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAR_FID,NEAR_OPENSPACE,NEAR_ROAD,Prevalence,Latitude_Last,Longitutde_First
1,77.0091934,0.0782593,12.7099247,24.9517212,289108,308.453131864730949,182.231786984070055,,841648,254717
1,35.2532196,0.0739740,15.6115351,20.3892498,71398,75.354626520923674,176.949893821408182,,907217,142903
1,43.0114975,0.0684591,29.3474827,22.0125389,28277,0.000000000000000,332.541701542390058,,912032,82799
1,46.2505760,0.0688399,27.0207939,21.8676777,370045,0.000000000000000,138.125527224222878,,885636,83688
1,50.8403625,0.0731119,15.0257025,21.1514874,85175,588.866158931978362,241.073228558511630,,877161,172293
1,27.9476776,0.0674402,12.9315395,22.7833672,189898,249.608697988874297,227.009532248624765,,949975,244874
1,44.9603500,0.0597572,36.8358192,23.4292698,344294,491.925609299791972,211.607978088200269,,882191,47470
1,47.7858200,0.0686701,27.4758244,21.8678989,384641,176.968421372984494,415.746552229702786,,876280,80537
1,39.1743431,0.0689895,24.5219822,22.3670826,18169,9.282384180492089,348.407399523305173,,937586,91299
1,47.2256927,0.0652883,32.0955086,22.8241558,4539,254.353860607977111,608.180195955601221,,876223,67598
1,45.2694359,0.0605671,32.0470886,22.8866291,353777,339.230866069654212,4.954078024562556,,871138,60487
1,37.7587280,0.0745701,16.0470028,20.3335762,30145,0.000000000000000,176.961337875279952,,883532,133501
1,44.6892624,0.0590376,38.4567719,24.5082054,5384,87.982365639487057,234.048637284690443,,883870,39605
1,38.1096840,0.0695469,22.2671452,22.1504192,14345,190.018081957496463,266.698548290802250,,941381,97236
1,44.1442146,0.0689460,26.8930149,21.8826637,20149,0.000000000000000,74.800643902772919,,898167,86845
1,,0.0845304,,,319547,0.000000000000000,10468.895714227852295,,813721,325952
1,45.8321838,0.0693271,24.5392666,21.8144398,387909,0.000000000000000,21.958625048388473,,882470,89223
1,38.1777992,0.0707038,19.6211700,21.8155766,379882,19.815419194063878,108.583701340121735,,911714,103768
1,37.2062607,0.0727218,15.5094662,20.2149582,74013,0.000000000000000,241.182156081040205,,898938,154119
1,47.5903358,0.0678257,30.6444836,22.2702522,344508,0.000000000000000,423.863053546221977,,883590,74179
1,44.0921326,0.0613566,41.3739357,23.8939381,365384,130.605152814961286,457.889274137046812,,896938,44848
1,46.9932022,0.0692701,24.4510441,21.7658062,401155,0.000000000000000,5.257030495675529,,875000,87934
1,44.0215187,0.0683543,29.8708153,21.9852257,25498,53.469605837782879,88.470288630454291,,905980,81067
1,44.4771805,0.0687547,27.8153725,21.8991070,385084,0.000000000000000,2.166201590791137,,897907,84564
1,44.8659134,0.0595767,37.3041725,23.7951756,367402,353.671247517865481,214.230987838935221,,883013,44137
1,81.0910950,0.0770913,13.2382650,24.8900051,509025,0.000000000000000,61.504944488668052,,832353,239671
1,39.1440697,0.0703946,20.6231937,21.8396912,379187,92.479464149489885,478.670528980361325,,913873,101117
1,46.6586227,0.0692519,24.6712303,21.7924633,41861,322.839611995698533,113.508162291600712,,877958,87805
1,44.9892769,0.0590000,37.0133324,24.8038197,350189,0.000000000000000,1101.188340231315351,,877160,39876
1,35.5155563,0.0744551,15.5856590,20.4028568,357579,53.999032169641545,1210.934704919787464,,899769,132638
1,45.5796127,0.0642789,33.9630432,22.9687939,10508,871.538553077754841,391.843831384208215,,879739,63189
1,44.4332008,0.0596576,39.4411392,24.2175713,344077,105.324523920934723,62.331001365212011,,889684,41827
1,56.9343567,0.0745497,14.8002148,21.9393139,402518,583.870339336014922,129.814592866812490,,866780,178416
1,42.2239571,0.0654172,36.8376274,23.3204861,12198,63.537254488883342,395.812965599368681,,925040,66081
1,44.9081001,0.0623811,34.4022675,22.9283218,364646,0.000000000000000,46.673134553196142,,878030,59761
1,,0.0885477,,,551296,0.000000000000000,189.620757918012345,,855392,319647
1,38.4051437,0.0706274,19.8452778,21.8216839,374183,130.232595062978959,422.029188857410134,,912845,103106
1,47.2006493,0.0675234,31.7354488,22.3927898,367967,17.773514016776051,1.117588865259757,,887902,73141
1,39.0382385,0.0699677,22.0484753,21.9052773,19245,931.416664571512001,618.881257787690629,,923987,97239
1,47.2444496,0.0679093,30.7307491,22.1975384,376633,0.000000000000000,8.914154924663515,,886374,75219
1,34.9292603,0.0725446,15.1486492,21.5187683,18814,0.000000000000000,81.610185022349626,,924480,121257
1,33.9641609,0.0724385,15.3401585,20.3111992,417462,0.000000000000000,291.754962951867697,,922831,145960
1,41.6943130,0.0667021,31.1057606,23.1238308,6047,0.000000000000000,170.008388663846659,,933687,77036
1,38.7225075,0.0706351,20.0276394,21.7993164,368295,0.000000000000000,334.422001074178013,,907520,103451
1,42.5539398,0.0657222,35.6577911,23.1697121,11363,49.898268660646075,41.885422876460055,,921560,69226
1,35.1498604,0.0743415,15.6030312,20.4581451,409634,39.300104294281120,632.931785226139482,,911944,137523
1,36.6324234,0.0728854,15.5015574,20.2410717,70355,324.609271731307786,69.949606011108983,,901063,151836
1,,0.0766064,,20.5000000,565006,0.000000000000000,13.177165316809820,,792491,286662
1,34.4695892,0.0715455,15.3297653,20.1224060,78844,148.227471226953867,110.973050873643729,,919717,150745
1,44.7098618,0.0631202,35.3666649,22.9712906,351541,230.504305993471547,73.661622310961150,,881647,58678
1,45.3132820,0.0611680,32.1723938,22.8819351,11670,96.137851769644811,300.399651088343489,,872008,61830
1,44.8421898,0.0590000,37.7239037,24.6274071,9156,0.000000000000000,310.049010459410681,,880878,39845
1,78.2999191,0.0775202,12.9231606,24.9777050,526080,331.510121246457345,742.241028422630734,,839043,249454
1,,0.0799508,13.3000002,21.6709824,551534,0.000000000000000,562.411039012329752,,811868,283989
1,44.1561546,0.0604403,41.1119308,24.1431046,358068,360.314509251895799,59.009924930721716,,895245,42957
1,47.5545120,0.0686615,27.6879425,21.8860321,45523,0.000000000000000,302.207750243087048,,878748,80560
1,39.4270401,0.0699551,22.1856441,21.8916626,392584,474.375390891977531,765.258903367499329,,920469,96833
1,35.3721313,0.0745400,15.7958813,20.3677769,368335,0.000000000000000,159.203332911344205,,899309,135447
1,46.6650810,0.0666887,33.7075348,22.7545605,11272,293.844281102678906,12.659626071009887,,892050,69714
1,31.5377674,0.0684339,14.5803471,21.7840652,124517,510.121394454021072,59.023859318161051,,933117,187871
1,45.2540398,0.0590000,35.6790390,25.1351032,350909,0.000000000000000,322.875363628077935,,870180,39747
1,39.0688896,0.0745060,16.0486603,20.3610935,32998,68.062285516275779,121.284580188178012,,879576,132041
1,42.4950066,0.0650871,38.5347137,24.3384495,365951,325.900715284013700,454.098809172790823,,929686,59197
1,33.4438705,0.0675913,14.7743559,22.4844799,153486,644.616868348625417,133.260232981969835,,932970,197265
1,34.7255554,0.0741297,15.1890316,20.0080376,356479,6.466781247911563,487.016411242445884,,935470,138887
1,44.8000336,0.0624698,35.2061386,22.9474373,362277,20.700500218465745,72.458325343430175,,880037,58635
1,41.8246841,0.0662929,32.5219841,23.3477077,348119,0.000000000000000,17.852859696308396,,933827,73273
1,34.4720268,0.0732211,15.1846552,21.1568108,15488,152.867177972483290,137.681439667415674,,932099,123547
1,42.6564941,0.0648751,39.3954010,23.7931786,361684,0.000000000000000,357.740752255965504,,924447,59861
1,,,,,559307,137.978012419139958,430.934168769140911,,785051,324006
1,44.8076172,0.0595600,37.5721550,23.8913460,352419,195.031173144839045,8.870507451023320,,883440,43760
1,77.0000000,0.0779067,13.3000002,23.8152390,504566,8.729501785159226,7.515382792264619,,810827,243541
1,77.0000000,0.0778913,13.3000002,23.5591526,250150,120.714145718082705,20.309449045580731,,806170,232713
1,44.9903755,0.0651456,35.7891197,23.1084766,348140,0.000000000000000,434.214022575732088,,889193,62292
1,44.7851219,0.0676863,32.1880417,22.2697048,377425,0.000000000000000,208.470691775192535,,905068,76377
1,76.3178864,0.0764689,13.3212442,24.7236042,272855,216.215268325808296,19.257522821988960,,835930,216697
1,,0.0758838,,20.5060005,564188,202.304692521454655,118.013181210348307,,789991,263488
1,47.8569603,0.0684464,28.4042912,21.9681149,387746,345.826109725727633,598.310775918094578,,877810,78143
1,77.0000000,0.0779053,13.3000002,23.7177505,508978,0.000000000000000,411.821023858508227,,807676,237942
1,34.8980560,0.0722217,15.2788849,21.6446075,18274,647.896940076249507,246.540466532777998,,925660,119615
1,46.9812508,0.0682861,29.6237526,22.0021305,373820,0.000000000000000,248.982296513113880,,886234,77966
1,38.6815529,0.0744891,16.0590115,20.3549881,38130,714.686383261668539,23.949812305848351,,880915,131753
1,,,,,361979,0.419533069784688,21.405621268506735,,783768,324903
1,42.5533905,0.0651081,38.2771072,23.9310169,342944,0.000000000000000,291.780522263581304,,927961,61093
1,43.9822769,0.0685109,29.1422215,21.9418545,375390,0.000000000000000,145.475181645327041,,904090,82449
1,37.0183907,0.0727746,15.5035477,20.2219868,74013,0.000000000000000,496.341285502104768,,899114,153263
1,34.1011009,0.0699267,14.7413626,19.0375061,67702,0.000000000000000,186.478680674534559,,933364,158414
1,46.8092270,0.0674569,32.2100639,22.4002438,2620,466.218910185012419,26.310308638227987,,890877,72704
1,41.7443581,0.0691690,25.9773407,21.9123573,26517,150.983168275239962,13.884622278581142,,912544,89772
1,43.6728210,0.0689198,27.0810947,21.8944111,388476,0.000000000000000,500.109432654313991,,901217,86839
1,38.1146393,0.0696555,22.4483986,22.0821209,14647,235.266701212576351,476.648800058628638,,937992,96404
1,35.0195274,0.0715860,16.5780449,21.2163658,20124,0.000000000000000,379.222997527274742,,941500,114182
1,48.0873299,0.0689376,24.3028812,21.5052719,404753,921.345358612956034,255.206626653214585,,866340,86674
1,38.8491592,0.0693807,23.8940754,22.1677608,18741,43.544856118166749,96.670059904999988,,934503,93179
1,47.6308365,0.0684419,28.6336517,21.9737873,400322,0.000000000000000,421.783814476786802,,879819,78155
1,34.8595695,0.0744720,15.2300272,20.3162766,18202,164.170519068449806,643.962716931543014,,934193,136824
1,45.2846375,0.0602209,33.0587769,22.8980122,9394,884.443908645546230,12.599724750128843,,873045,57631
1,42.3932076,0.0650185,38.9326782,24.5601120,451,1180.898377661863151,60.102896330822162,,930859,56606
1,,0.0888943,,,545966,0.000000000000000,131.207751692124049,,863101,321887
1,46.6190414,0.0687511,27.4422073,21.8736897,399442,189.205806759072829,290.415215813983934,,884490,82794
1,37.5079956,0.0722783,15.4612684,20.1530190,70796,204.363842267013013,357.824954299654678,,898499,156999
1,,0.0759440,,20.5000000,557766,329.781261751830243,145.319911450605730,,789984,273269
1,48.2132263,0.0684547,27.7033024,21.8854351,395386,0.000000000000000,453.314440110819987,,873842,79470
1,34.9739647,0.0705674,15.1630907,19.5042057,59261,855.427213526826677,261.862783164962536,,922253,156480
1,39.2175140,0.0704816,20.5313950,21.8088551,19804,0.000000000000000,428.202031380148696,,908585,101975
1,48.1831703,0.0682076,28.6860104,22.0413246,401683,53.461223615530081,878.835879800022326,,875664,77215
1,47.9166031,0.0641246,29.4661427,22.6501579,365975,8.408589157841359,663.304203032753549,,867292,70091
1,75.1121445,0.0799352,12.7150660,24.5960579,304850,383.176003862163213,15.935007214609922,,838743,271526
1,42.3401527,0.0683983,29.2963619,22.1343365,24250,515.279561347064828,213.291219597078282,,917753,82704
1,34.5714455,0.0742748,15.2072411,20.7411308,20578,96.461520574716744,549.536650980387435,,934632,127334
1,35.2263374,0.0744848,15.4754925,20.4845638,374758,515.513123341510664,2173.129908752157462,,910174,134556
1,,0.0887794,,,556031,0.000000000000000,25.957706209907414,,863859,319956
1,48.0387955,0.0656323,30.5442505,22.6310177,48869,843.345396919002724,195.370328975093571,,872297,70351
1,42.3191872,0.0653610,37.0319328,23.3921909,8429,16.375544839806906,5.686919163061878,,925779,65537
1,75.5094833,0.0764800,13.4979830,24.7129955,270844,421.449205335726504,161.508144804682161,,838509,216259
1,81.3214417,0.0771845,13.0691175,24.6738338,253778,0.000000000000000,716.199039783590592,,829403,240049
1,43.6406822,0.0673977,32.4981651,22.5368423,362923,473.233163696115582,63.934180366235069,,914257,76149
1,48.2299881,0.0687893,25.4389515,21.5904598,381273,0.000000000000000,195.324760830196340,,868196,83801
1,44.4924355,0.0634590,37.3755035,23.0457592,1261,0.000000000000000,50.014784846202204,,887654,56132
1,76.9998550,0.0808646,13.3000002,23.8340855,323457,448.048635863580159,42.450481079845801,,825754,282006
1,42.3641243,0.0739131,15.5393028,19.9814243,88618,429.890822196375211,196.684871543182169,,879786,156644
1,29.6364079,0.0685850,12.6227388,22.8778229,479297,0.000000000000000,90.336595763256639,,942502,258593
1,35.3861389,0.0717296,15.9189281,21.8373127,13145,0.000000000000000,234.451529698126336,,921675,115445
1,42.7670403,0.0645171,41.5657616,24.4612465,367624,103.779756026913276,306.639554614441181,,923001,52928
1,36.9287758,0.0729199,15.7902641,21.0604076,22086,235.494235858340971,9.856363711001118,,896919,122815
1,,0.0759399,,20.5011253,341803,86.154428584688716,58.261913138287085,,790291,267868
1,42.3259850,0.0649591,39.2419815,24.6447601,360193,428.009197667759963,891.082556693690435,,930649,55445
1,44.9247322,0.0600285,37.0216064,23.2748623,350978,37.803810791608100,609.374477072231230,,883014,48383
1,39.7272530,0.0704112,20.8507328,21.7999706,377360,0.000000000000000,456.826972205039510,,905826,101347
1,46.8420525,0.0691376,25.2105083,21.8045330,387470,0.000000000000000,448.999635316035153,,878191,86454
1,42.6655235,0.0648044,39.9931870,24.2230396,7329,407.449248560835656,33.037459240836618,,925472,56923
1,39.3079414,0.0689305,24.8251209,22.3853149,14368,251.878302955303667,58.992478454940766,,936573,91005
1,38.3805847,0.0716230,17.1139317,21.6731853,22672,0.000000000000000,447.300540275458218,,895440,114261
1,34.8204346,0.0716797,16.3391743,21.3031559,16337,0.000000000000000,740.493820076156226,,940175,114966
1,36.7004623,0.0704281,19.6201057,21.8399792,14373,764.819830616904369,615.682646885305985,,938230,103120
1,35.4180527,0.0745169,15.7654963,20.3569298,86801,0.000000000000000,541.654962415831392,,899889,139872
1,44.8493500,0.0649220,35.7658958,23.0945511,364947,0.000000000000000,543.957332715677808,,887770,61501
1,44.5434990,0.0684761,29.2651119,21.9349537,375847,0.000000000000000,26.303923229150548,,901132,82058
1,39.2040520,0.0745554,15.9529858,20.3573208,34152,223.718886865763182,153.897401755974528,,877858,135206
1,34.7471542,0.0728884,15.0636921,21.3539867,15040,878.692511241300394,4.820000918969219,,927388,122520
1,43.2179985,0.0645781,40.0602531,23.2500401,354284,0.000000000000000,470.199913854544889,,907263,60459
1,48.0725365,0.0686936,26.8772850,21.7868061,47630,219.562701638254481,841.573627337131711,,873122,80959
1,35.3641853,0.0745591,15.8379154,20.3570118,55922,0.000000000000000,335.694126763863892,,898835,136006
1,,0.0774614,,,359652,61.529157456808271,96.986871856408854,,786128,325185
1,81.0916443,0.0771806,13.0929575,24.7900772,259819,0.000000000000000,234.701289661329895,,831017,241121
1,47.9796715,0.0646070,29.8342552,22.6386547,365975,0.000000000000000,739.518917228386044,,868748,69888
1,36.3818321,0.0717456,15.4597855,20.0859718,406703,0.000000000000000,216.386573998098640,,905886,155794
1,45.0123367,0.0622076,33.9037018,22.9157925,342799,0.000000000000000,202.815465005585651,,876492,60289
1,33.8760567,0.0697186,14.6234999,19.2377434,90699,358.230231993694758,359.887789127497854,,934650,161596
1,34.9194984,0.0746918,15.3582649,20.4921608,385929,0.000000000000000,384.969140228277979,,935004,132895
1,42.7700539,0.0642009,42.5700035,24.6739426,5032,0.000000000000000,320.464656264909195,,920756,48662
1,41.2008667,0.0739537,15.5428381,20.1317101,54858,55.036246476544569,608.869204584254021,,881945,155254
1,38.6077309,0.0722798,15.4272528,20.1731815,417017,0.000000000000000,33.257042599399554,,896119,159174
1,39.0326157,0.0744241,16.0541439,20.3671913,35182,27.124259109052023,30.116550358258078,,879734,130510
1,34.7923927,0.0745281,15.3997946,20.2472687,17465,51.518767878224949,45.539195610624105,,938662,128504
1,35.2233543,0.0713360,16.9000244,21.3502941,361588,0.000000000000000,353.284369524771080,,941498,112943
1,44.4327774,0.0652201,37.3137245,23.1603088,350924,0.000000000000000,792.639332448534446,,900358,63612
1,42.5234756,0.0650783,38.2032776,23.4310989,10827,224.893690730426272,162.385967521882236,,924050,63037
1,44.9825287,0.0590000,36.8833694,24.3644066,7413,0.000000000000000,238.403363196476931,,878866,41394
1,48.2092743,0.0686459,26.7431164,21.7536736,386853,389.822814041503364,222.623797035674841,,871948,81491
1,34.2643623,0.0702248,14.8873158,20.4943485,412587,0.000000000000000,193.089407220699002,,919203,171028
1,,0.0762434,,20.5000000,562298,0.000000000000000,281.960434752253263,,792366,276416
1,43.2752762,0.0645418,40.2013817,23.2521343,360778,0.000000000000000,18.288349399838737,,906330,59439
1,,0.0768424,13.3000002,21.9427280,565026,2631.829400541737868,1633.262575117966207,,800114,256572
1,36.1474991,0.0707829,18.1008854,21.8609161,365024,154.290873229457873,136.354382597489519,,936248,106604
1,81.4204483,0.0771591,13.0532446,24.4510098,271870,0.000000000000000,614.705135569237314,,827118,236727
1,,,,,565280,0.000000000000000,68.100817308888054,,780406,324042
1,78.1276169,0.0787745,12.7269335,24.6802101,287975,169.551664265068013,148.413520282157833,,833820,259528
1,44.2021408,0.0607680,40.8921700,23.9245090,349788,0.000000000000000,758.370179947607767,,894457,44334
1,42.5479660,0.0670161,32.1841698,22.8898582,11663,0.000000000000000,37.247707469507930,,922850,76450
1,44.7894440,0.0596314,37.6705551,23.7833118,352411,97.655014260087285,133.375563482096368,,883932,44571
1,41.4730721,0.0687291,27.8237133,22.0762749,377990,0.000000000000000,538.606953241369183,,920690,85154
1,38.2981949,0.0744880,16.0582447,20.3495102,29705,169.393663949404583,58.613810015444855,,882417,131936
1,44.9906273,0.0596545,36.6861954,23.5227242,9093,240.638212170922628,34.827450865612846,,881711,46607
1,46.6732979,0.0654457,33.2221336,22.9261742,348449,0.000000000000000,194.380659936696901,,880785,65741
1,38.3074951,0.0726196,15.4674301,20.2048073,75975,106.005361178114185,499.405628491124560,,895505,156506
1,43.2898331,0.0679249,31.0879841,22.2805805,386007,194.627632412631556,47.412591578197848,,913684,79160
1,28.8481121,0.0680107,12.6307850,22.8279114,467011,0.000000000000000,140.541953212489034,,948569,256692
1,32.9018326,0.0707675,14.8965654,19.2877026,425089,0.000000000000000,520.906553197894141,,940743,150243
1,36.4430504,0.0717144,15.4545240,20.0803642,416606,0.000000000000000,429.309955823695191,,905328,156668
1,36.1566963,0.0715755,15.4522333,20.0701103,396905,0.000000000000000,44.327846479489374,,907529,156361
1,48.2069283,0.0667446,30.5397015,22.5254745,44420,0.000000000000000,167.749902954472844,,875129,71804
1,,0.0760102,,20.5000000,559520,425.689037868618811,65.043910167931003,,791239,274272
1,,0.0827171,13.3000002,27.2874565,314487,328.349514801292685,26.023516546982137,,833593,309487
1,40.2161789,0.0699394,22.4447079,21.8646202,378970,308.313695225269441,215.393542508816438,,913701,97215
1,43.0214996,0.0658566,35.5353737,23.1376591,342977,0.000000000000000,96.944896826706241,,918763,70165
1,47.0637321,0.0673625,32.2013969,22.4643688,3005,72.745614562252442,41.313800967243225,,888822,72089
1,45.5530777,0.0675886,32.4212303,22.2989674,378360,149.049863415964552,545.249660486513903,,900058,75139
1,45.9452820,0.0682309,30.2049255,21.9923668,395820,791.854520815167234,73.176772387931422,,893928,78148
1,42.5813255,0.0686874,28.3223782,21.9598732,24786,291.131804070607473,380.120896647217933,,912364,84336
1,44.1619110,0.0688740,27.2425137,21.8904839,20149,0.000000000000000,86.063327654692870,,898629,86354
1,45.9193840,0.0616253,31.0835037,22.8561764,351553,0.000000000000000,578.360150821961156,,869539,64352
1,38.8428764,0.0692582,23.9120140,22.2431145,17456,249.864761187706591,343.073737542769720,,937041,92656
1,34.6703720,0.0738944,14.9521132,21.0138264,13439,0.000000000000000,19.397232174250483,,928538,126858
1,46.4298782,0.0688575,26.8846302,21.8637180,34707,475.724402931898794,964.029636078685598,,884353,84307
1,35.1716805,0.0743902,15.5955448,20.4625607,409634,409.136808662684757,1027.877528781783667,,911470,136844
1,46.3109093,0.0691646,25.2419090,21.8243446,40067,759.032764624687957,301.371871408269499,,881082,87437
1,45.0934944,0.0590000,37.9639854,25.3055496,365228,479.368619533059302,576.095150822648179,,877149,35992
1,74.5071564,0.0779793,12.9392090,24.7917233,293866,1897.557018458191806,127.248785986720023,,855321,250559
1,78.4212570,0.0773439,13.0278168,24.9283199,515616,1116.572272889246051,172.368282266416429,,840931,247635
1,44.7894440,0.0596314,37.6705551,23.7833118,352411,0.000000000000000,8.540332081652020,,883979,44444
1,76.9140930,0.0806870,13.3005133,23.8844128,544871,0.000000000000000,77.178379239434491,,826062,278974
1,39.7171326,0.0742174,15.7918739,20.4223003,42357,0.000000000000000,118.138843560382071,,880009,125678
1,42.5218391,0.0653304,37.1910744,23.2084751,363390,0.000000000000000,496.489238484893406,,919420,66633
1,38.9394188,0.0745847,16.0170670,20.3558140,43450,116.082128836512197,460.082435789071326,,879177,133278
1,45.0201569,0.0590000,37.1972618,25.0714264,1158,0.000000000000000,396.813213994822945,,876511,38206
1,42.8870468,0.0659634,35.0956802,23.1288395,6067,0.000000000000000,118.394827524438170,,920357,70488
1,38.2455826,0.0739538,15.6380749,20.4884453,37536,272.724557099191486,25.407973358913903,,886180,125262
1,45.5031433,0.0594994,32.8319817,23.0316505,333823,846.847155856296467,373.804143803019087,,870615,53766
1,41.8065720,0.0743846,15.9691811,20.3829956,34880,1206.946361885966326,17.337064110313541,,871010,127146
1,76.5593414,0.0789353,12.5881195,24.9746170,524463,267.876834517844884,184.288311082042668,,840056,259597
1,44.1076698,0.0652454,37.6334839,23.1667252,367088,214.997147315259298,535.518206461975865,,905694,65306
1,39.3028831,0.0700259,21.8671207,21.8877144,374191,316.001998268380419,462.018087033327674,,920544,98060
1,42.5786629,0.0649886,38.5962486,23.4468422,5024,467.994506578121502,197.275126629737571,,922987,62143
1,38.7466850,0.0707138,19.8428154,21.7850647,378696,162.506338055210136,605.812853060310658,,905227,103768
1,35.5745583,0.0741204,15.2714252,20.5780754,364498,0.000000000000000,207.118798293392246,,902837,129871
1,42.7879753,0.0744096,15.9280329,20.3454800,387082,198.358354914576978,14.612400223373594,,868471,124476
1,46.8420525,0.0691376,25.2105083,21.8045330,373310,163.333122763892220,65.254479377300243,,877815,86985
1,39.5588036,0.0745159,15.9074659,20.3534603,52285,1399.485240675621071,14.737596166092942,,876430,136659
1,77.0000000,0.0779517,13.3000002,23.7705383,264963,0.000000000000000,20.078323255880267,,809419,234854
1,35.1249161,0.0742537,15.5997019,20.4422150,397908,0.000000000000000,275.625391806128107,,911750,138538
1,39.6099281,0.0742722,15.8399591,20.4080849,34717,270.190356011788310,25.512711758074595,,879739,126103
1,42.4356308,0.0651777,38.0426407,24.3818283,342112,407.202514323981518,626.445117917058724,,931219,59919
1,35.6480751,0.0738834,15.2541304,20.6996536,377305,219.639853252188175,583.091688529293833,,903721,128691
1,44.6729774,0.0597435,38.2820892,23.7815990,351215,112.962312328998848,37.773479991949564,,886203,44393
1,41.8500099,0.0668270,31.3757477,23.0264778,89,318.412258691323643,8.725704560965045,,930297,77220
1,42.1929245,0.0670274,31.6719303,22.9344864,9012,377.116444937388053,89.062867863864739,,925779,76913
1,33.0806274,0.0695364,14.5591164,19.4067345,57481,203.998268923757848,220.887040669353269,,937927,163593
1,38.6854248,0.0694026,23.5985870,22.1755733,15510,283.788576952007134,231.724678182017215,,936222,93486
1,74.9806213,0.0798629,12.6230640,24.7345638,532430,0.000000000000000,6.711225121128313,,839807,270245
1,77.3855438,0.0767032,13.5247707,24.7407112,267765,974.659840913832568,497.022494541045035,,842245,225494
1,41.5714417,0.0691702,25.9582672,21.9171600,21208,459.020301974032918,81.013748889733478,,914076,89687
1,44.8864021,0.0599896,37.2770920,23.3436146,354177,0.000000000000000,474.432761382344779,,883254,47879
1,44.8753967,0.0680709,30.9867077,22.0681076,22892,37.754144584278357,646.786427067034538,,902081,78564
1,46.1289520,0.0648123,33.5453758,22.9536495,12025,609.588335596902994,311.783758614620183,,880058,64435
1,,0.0759405,,20.5004902,347283,346.142724159797069,27.739460805810630,,790833,268667
1,43.4184914,0.0691289,26.1187611,21.8753757,19987,0.000000000000000,54.732188869444848,,900627,88973
1,42.6367149,0.0648370,39.8496284,24.2777138,334179,81.809273267472136,160.905820505602435,,926458,56898
1,43.8552017,0.0610935,42.6326332,24.4402523,348997,491.087900388708533,70.329052106722528,,901500,42562
1,35.3759995,0.0744533,15.5300941,20.4304695,367306,277.699376010535275,1397.584905177598330,,902762,133327
1,39.5575714,0.0704059,20.8218708,21.8095360,19804,32.565784158592692,161.924812038788900,,907813,101486
1,45.4467697,0.0596599,32.7150078,22.9497070,140,374.234057877833379,76.954826999499133,,870671,54881
1,45.4835281,0.0596195,32.5483055,22.9556923,144,671.171646384451265,18.197115282274552,,869985,54880
1,35.1304741,0.0743394,15.5909615,20.4638500,409634,44.134695059554552,83.281207216913444,,912601,137292
1,34.7901497,0.0723541,15.2256155,21.5719013,18658,347.631260436439902,7.189521366527525,,927426,119714
1,75.0753632,0.0796334,12.4890928,24.9120712,518552,0.000000000000000,7.384844399291679,,841404,267242
1,34.9848251,0.0747038,15.3672132,20.3989277,14182,0.000000000000000,132.398719424265607,,936302,132692
1,41.4268112,0.0674583,29.7365685,22.8654652,349242,0.000000000000000,170.954690741936560,,930338,80448
1,34.2273026,0.0720771,15.3556299,20.2523479,419747,478.412384613746895,31.242374096523047,,920570,148105
1,35.3878212,0.0745473,15.7810221,20.3582420,86801,0.000000000000000,773.852382002236141,,900018,139643
1,44.9983521,0.0609235,35.5338554,22.9315166,348076,117.500116699534132,95.114089880300099,,879224,55116
1,38.3863678,0.0744260,15.9789743,20.3628292,48261,255.118135524064144,307.118738980715591,,882985,129539
1,,0.0774444,,,558038,21.528993512410910,117.922750229376646,,787089,322150
1,78.1276169,0.0787745,12.7269335,24.6802101,287976,169.417238695669738,42.938150823019839,,833728,259792
1,46.5892639,0.0690565,25.7273483,21.8314743,37801,298.506907416449621,12.364832674528383,,880812,86357
1,44.9310379,0.0592194,37.0679588,24.0512981,367941,0.000000000000000,615.614813964251312,,880898,43316
1,34.6554680,0.0715099,15.3376379,20.1165943,78844,252.658215694637505,246.760499479613486,,918078,151039
1,45.6314583,0.0590012,33.1441917,23.3246078,363630,467.682997034421760,122.370317587752268,,869186,50966
1,42.6737175,0.0648364,39.7198219,24.0071239,5058,187.459760988969720,269.043529291999846,,925424,58360
1,,0.0758525,,20.5000000,563156,140.619348057986429,14.704764155539232,,788694,266478
1,,0.0887366,13.3000002,27.2999992,331812,248.825948824891924,6.649167817735678,,863900,318945
1,42.9315491,0.0640981,42.9065437,24.5979862,1992,347.903683890915318,227.108687138633201,,919032,48597
1,,0.0828263,13.3000002,27.2982216,316711,0.000000000000000,55.430167026829587,,833220,309841
1,,0.0805482,13.3000002,21.9930706,337631,0.000000000000000,724.917122495543367,,817779,289343
1,37.5635376,0.0700986,21.1416626,21.9354267,14990,686.986178634127100,22.017433959709166,,935433,99155
1,39.3941231,0.0743851,16.0208626,20.3789101,387123,1461.444957358719421,35.223636646143689,,879579,128967
1,42.5992203,0.0645926,41.2401924,24.6212425,366047,15.543846249624353,243.942696676691867,,925232,52182
1,33.7078514,0.0722580,15.2656956,20.0955410,420134,0.000000000000000,188.737885861826442,,928099,145925
1,,,,,557660,426.200426442762819,234.414242516304341,,785272,302369
1,34.8394890,0.0705818,15.1556063,19.5060902,419570,448.359352367151530,40.396266398489253,,922998,156246
1,48.5262222,0.0683752,26.7024117,21.7189198,43344,43.353594743190015,425.399059215981197,,868922,80392
1,35.3673172,0.0738629,15.0887299,20.8353443,371738,0.000000000000000,294.717053677742854,,909967,128504
