index,Prevalence,NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD,target,asthma_hotspot_probability
692,0.0,77.359314,0.0785947,12.6736603,24.957346,0.0,275.10830016307403,0,0.0
806,0.0,46.3806381,0.0639247,32.4450874,22.8795967,324.4864917664245,251.98094594249255,0,0.01
484,0.0,42.7879753,0.0744096,15.9280329,20.34548,198.35835491457695,14.612400223373594,0,0.19
727,15.2,43.9516411,0.0708063,17.9871216,21.6058445,0.0,54.213617970485245,1,0.95
1186,6.5,45.3194122,0.0590001,35.3631744,23.9224033,68.48225060742838,57.755783004746576,1,0.81
330,0.0,42.4950066,0.0650871,38.5347137,24.3384495,325.9007152840137,454.0988091727908,0,0.02
892,24.8,42.4080048,0.0709087,18.1350422,21.650589,11.572416261988096,50.641896728656185,1,1.0
10,10.1,74.5223846,0.0771146,13.4829617,24.490427,3.407473989257368,1.502786058293153,1,0.95
64,0.0,43.0414009,0.073547,15.4926472,19.9807281,144.20610601229956,17.215672553733928,0,0.1
924,0.0,43.4434357,0.0659133,35.672821,23.098753,0.0,131.79945722067075,0,0.0
773,17.1,35.1454201,0.0665876,15.1011333,22.8332367,0.0,67.68851998596936,1,0.95
640,14.8,44.8859673,0.0697635,16.2917442,23.4117947,32.98612773741558,100.9359090167437,1,0.99
53,0.0,42.3203392,0.0648209,39.9901657,24.6957836,259.9285173051685,156.17701070541125,0,0.05
133,8.2,67.0486603,0.0732959,16.803751,23.3570557,25.65215724551691,48.84952025884848,1,1.0
863,22.2,43.6616554,0.0694267,16.119545,23.3875904,28.75087685810794,48.92806510166149,1,1.0
331,8.0,50.6988602,0.0725822,15.1688089,21.7384281,29.160901883431773,26.685226585734913,1,0.99
297,0.0,35.5155563,0.0744551,15.585659,20.4028568,53.999032169641545,1210.9347049197875,0,0.0
14,8.1,64.527298,0.0794562,12.6809473,24.7858543,27.61379990924539,25.10678515747821,1,0.82
349,0.0,38.6815529,0.0744891,16.0590115,20.3549881,714.6863832616684,23.94981230584835,0,0.1
221,11.3,40.4432678,0.0714241,15.3031435,20.9304237,20.491127106078697,65.65053819997738,1,1.0
157,0.0,42.3818703,0.0649304,39.413723,24.6153622,451.77760663365575,989.1862962329836,0,0.0
243,0.0,80.5870361,0.0770479,13.3348713,24.9665051,0.0,141.75736190469908,0,0.07
793,0.0,45.3826523,0.0596053,33.7124481,23.0876236,403.3839262926141,90.44471007272358,0,0.0
1295,3.6,41.7057152,0.0697905,15.2955675,23.4369774,0.0,56.91525761654357,1,1.0
884,9.6,61.326458,0.0721889,17.399662,23.262867,19.08400256990828,60.17300741744455,1,1.0
527,13.0,62.0157204,0.0730481,16.7682743,23.4039497,199.20529496239917,49.71175487062545,1,0.99
609,13.8,67.518959,0.0735895,16.2885036,23.5283318,32.10399629992889,43.72620914345224,1,1.0
201,6.1,79.5438156,0.0771043,13.2546406,24.9783916,0.0,178.08517113568288,1,0.75
294,13.0,42.0135345,0.0712847,17.1996574,21.5373077,264.98172971121016,28.39447520201813,1,1.0
973,11.3,42.5125198,0.0690126,15.991991,23.3591213,70.60116908763764,63.75132967032959,1,1.0
138,0.0,46.6707077,0.0691244,25.3307018,21.8158684,0.0,15.678924190886171,0,0.0
611,0.0,44.9172554,0.0590053,37.1750221,24.308712,397.2690488067665,22.08215614845126,0,0.04
1149,14.5,40.0458679,0.0736378,15.5366945,20.2686977,303.89886256203664,194.9070006457908,1,0.59
561,22.0,43.116909,0.0638928,42.8818245,23.5464134,277.95195913957946,61.12131690242623,1,0.9
161,10.9,63.6494675,0.0732252,16.0045776,23.1843662,0.0,79.70198214235131,1,1.0
429,5.5,46.2895088,0.0706052,15.9461679,23.4785671,21.780455828301463,70.09219198491476,1,1.0
945,5.8,45.9239464,0.0701302,20.2807274,21.6645374,23.570907465524986,89.06063294823801,1,0.9
488,10.6,58.8631744,0.0717563,17.2944431,23.2508068,27.666941145292693,69.57686885341899,1,1.0
438,0.0,44.789444,0.0596314,37.6705551,23.7833118,97.65501426008728,133.37556348209637,0,0.03
565,9.4,51.4659882,0.0707872,17.6999722,23.5016346,0.0,52.81119556880565,1,1.0
399,11.5,55.7614861,0.0713322,17.0725956,23.0676022,63.201953160599274,56.266314471065,1,1.0
590,9.6,45.844162,0.0697026,16.634737,23.4123211,0.0,98.50537426516765,1,0.97
824,0.0,36.7385025,0.0719874,15.4671202,20.113163,0.0,95.3500975615425,0,0.03
1354,5.4,37.1862259,0.0668239,15.2836838,23.1418228,0.0,115.37367443885836,1,0.87
779,0.0,44.8226433,0.0597555,37.5695686,23.5904198,458.4868563458232,47.71570510802439,0,0.03
840,8.6,42.8538628,0.071449,14.0792856,23.5797806,60.6052047058329,50.22398056146169,1,1.0
900,0.0,32.1435089,0.0684057,14.6315842,21.8359108,71.75614183606912,21.48466548640255,0,0.31
1030,8.5,46.4995041,0.0719813,15.210721,21.5035591,70.92095646623333,51.162486410361225,1,1.0
1347,17.2,50.9752655,0.0707057,17.6019459,23.4949684,17.585417578451114,56.97854921497973,1,1.0
679,12.5,62.0529709,0.072437,16.9460773,23.2448235,0.0,208.64685023498257,1,0.87
591,0.0,43.1345596,0.0638486,43.3216972,24.4961414,0.0,672.3478384291719,0,0.0
146,12.5,68.8688889,0.0738045,16.3061867,23.4380074,0.0,67.2635054967713,1,1.0
968,0.0,79.070015,0.0773516,13.0013323,24.9848652,229.0186780226258,15.975215590909077,0,0.1
139,0.0,44.230545,0.0648889,37.1194038,23.1543655,0.0,412.9391003755935,0,0.0
431,11.4,63.361908,0.0731621,16.0643711,23.164032,0.0,55.871152122774,1,1.0
819,8.7,46.6279297,0.0701733,16.5522976,23.4431496,20.641290699500807,49.7240926338869,1,1.0
629,15.4,77.4668884,0.0769065,13.6572752,24.5930805,273.23894368484315,120.52413819282336,1,0.95
301,5.7,41.9689102,0.0660366,32.8332558,24.67243,403.95477429158456,56.58788698354097,1,0.86
410,28.1,44.1654739,0.0740576,15.4090214,19.6267986,25.48014584772455,45.30903494555177,1,0.95
90,5.9,76.6429596,0.0779389,13.1690607,23.9329433,66.81999351987118,36.62209624702772,1,0.91
338,0.0,44.8076172,0.05956,37.572155,23.891346,195.03117314483904,8.87050745102332,0,0.01
961,0.0,43.9933662,0.0687943,27.6748886,21.9029922,0.0,311.9336018817121,0,0.0
135,28.3,42.4699135,0.0710635,17.5985107,21.6083126,63.4037503643903,84.42126100541913,1,1.0
1302,19.4,62.7164726,0.0727046,17.7036076,23.3674755,123.0690492857295,48.69397501378669,1,1.0
1375,1.9,29.7882366,0.0673748,12.6132736,22.6840019,45.01583923070138,25.92301195802548,1,0.9
359,0.0,35.0195274,0.071586,16.5780449,21.2163658,0.0,379.22299752727474,0,0.01
585,0.0,46.8608627,0.0689608,26.2088108,21.8380413,307.6614054060807,90.57156302010989,0,0.01
302,0.0,44.9081001,0.0623811,34.4022675,22.9283218,0.0,46.67313455319614,0,0.0
743,8.5,64.141922,0.0798728,12.4836531,24.818882,43.53108135925071,59.67354294482418,1,0.96
88,0.0,33.7058678,0.0714432,15.1844549,19.5676022,119.88552906492868,383.85237615775344,0,0.08
275,13.5,66.8228073,0.0740218,15.2476406,23.4231529,192.32927004360008,149.93157684972985,1,0.97
457,0.0,42.5813255,0.0686874,28.3223782,21.9598732,291.1318040706075,380.12089664721793,0,0.0
940,15.8,41.3360405,0.0741934,15.7756166,20.4642467,127.26832559242197,71.56311658833282,1,0.94
539,0.0,35.3673172,0.0738629,15.0887299,20.8353443,0.0,294.71705367774285,0,0.04
324,0.0,39.4270401,0.0699551,22.1856441,21.8916626,474.37539089197753,765.2589033674993,0,0.0
1321,17.2,71.5200882,0.0757323,14.2979584,23.8318825,33.74892713602685,76.5303000611759,1,1.0
384,19.1,35.9799118,0.0657486,15.2392101,22.9399109,48.76755698984413,50.98207557635608,1,0.98
341,8.8,74.55867,0.0804491,13.289072,23.9583302,69.54966619167445,70.72589878341266,1,0.86
109,0.0,47.5447464,0.0687893,27.0189514,21.8426571,50.489600002765656,266.98320189179645,0,0.01
858,0.0,34.6704865,0.0727819,15.1247835,21.3763485,1173.1689119187395,689.4192535880669,0,0.0
1147,6.1,35.6823158,0.0729351,15.5116272,20.2790356,0.0,59.29520863632566,1,0.82
933,8.4,44.4610176,0.0696736,16.2162399,23.4051056,73.88651726192249,76.78957501078455,1,0.99
795,7.5,32.9375114,0.0670277,14.090457,22.8835258,464.16388567527673,86.27010765619836,1,0.97
66,0.0,34.1359062,0.0698904,14.7160368,19.0590382,54.2456723125123,218.74852697342055,0,0.06
336,12.3,54.4744034,0.0711875,18.1740837,23.5099735,73.12328802956057,48.99972952471714,1,1.0
630,0.0,41.97929,0.0678529,30.1083469,22.5668964,0.0,682.0746422439169,0,0.0
612,0.0,75.0680466,0.0800036,12.7718115,24.4987431,213.0425741870077,12.346564097612132,0,0.2
12,7.4,67.4012833,0.0763957,13.5460939,24.0643921,0.0,44.52518599084296,1,0.99
919,17.5,41.2722397,0.0730436,15.8578529,20.8211002,139.29109561034244,58.693193951268,1,0.98
177,8.8,76.4967804,0.0778178,13.281579,23.9012508,203.77542244190616,95.33116837831174,1,0.91
266,8.5,52.7886734,0.071505,16.8440552,23.5512543,105.64346648083794,20.25921470769634,1,1.0
174,0.0,42.2131119,0.0682499,29.5864296,22.2555313,505.8421854223283,264.63626879850176,0,0.0
458,0.0,44.161911,0.068874,27.2425137,21.8904839,0.0,86.06332765469287,0,0.0
923,2.1,35.9664421,0.0713497,16.8699837,21.8498211,779.108594722943,40.818936043520075,1,0.87
264,17.9,79.9841232,0.0775554,12.8582687,24.6861916,46.14719898712521,59.47416733462268,1,0.97
864,9.5,41.2992935,0.06902,15.6203308,23.3639412,39.14783402735007,29.733456848912557,1,1.0
142,26.1,76.4889984,0.0777261,13.3794756,23.8686066,37.73930543313556,29.48253434851909,1,1.0
327,9.4,65.2793503,0.0729466,17.0141945,23.3123722,20.06754727235226,35.178538241940835,1,1.0
625,0.0,44.9908447,0.059,36.8725853,24.5209541,0.0,74.0765570625995,0,0.12
708,0.0,47.2591629,0.0691115,25.2460251,21.7796974,0.0,613.089996766103,0,0.0
130,0.0,41.5364189,0.0670685,30.2372246,22.9999733,0.0,108.2898007866186,0,0.01
570,6.7,46.3428535,0.0720635,15.1794357,21.3152275,169.8055007664546,47.32472792096176,1,1.0
143,10.9,40.3060226,0.068221,15.6905003,23.3063107,29.945265024730045,4.305807786994302,1,1.0
115,5.7,28.370636,0.0668511,13.3187551,22.7292156,26.351763618314276,35.891531439869176,1,1.0
543,13.9,50.9078751,0.0711087,17.0452042,23.5196991,263.31057874881776,44.336895474416345,1,1.0
230,15.6,76.775444,0.0774629,13.3973169,23.8439884,0.0,54.4415472172774,1,0.98
740,26.7,76.7665787,0.0776901,13.2993927,23.8837318,5.953789581526201,30.535126489344044,1,0.95
830,0.0,48.1922569,0.0687458,26.1162415,21.6791172,0.0,176.96727602879955,0,0.0
533,0.0,39.3941231,0.0743851,16.0208626,20.3789101,1461.4449573587194,35.22363664614369,0,0.07
333,11.3,44.2110329,0.0714684,14.6140242,23.5750504,100.34546030563033,72.01092350600719,1,1.0
244,0.0,41.5343971,0.0692414,25.6395378,21.9098663,811.5642621431707,335.1842834744214,0,0.01
14,0.0,45.9254684,0.065861,35.1622124,23.024395,934.9493413123472,30.28152198594687,0,0.09
730,25.2,43.0441437,0.0734013,15.794136,20.7137909,44.827506241173374,25.804851670936664,1,0.98
866,28.5,41.6546402,0.0710972,17.8257923,21.6243668,14.714666751049863,27.83379086303216,1,0.99
199,7.4,45.759922,0.06643,34.8486099,22.8339577,10.087048088575685,58.52334843795494,1,0.73
585,18.1,36.2679634,0.0669452,15.3431396,22.9189358,26.402872456076835,88.54127031636128,1,1.0
969,19.9,76.7033615,0.0777022,13.3097429,23.8828678,104.86870494955788,32.41864739323276,1,0.99
514,11.2,75.2907104,0.0764994,14.0214834,24.3588696,41.328811723026554,73.31612158698097,1,0.97
125,0.0,28.9517975,0.0682641,12.6267309,22.8462639,0.0,176.88372470167025,0,0.13
114,0.0,43.7665253,0.0689245,27.0476189,21.892025,0.0,475.8357233496503,0,0.01
660,12.9,70.3467712,0.0750823,14.8471489,23.6743202,76.61178333424857,66.98937715580551,1,1.0
3,4.5,79.0865936,0.0768533,13.4402752,24.8351936,0.0,26.7380564413363,1,0.97
860,0.0,34.9665947,0.0708004,15.2591352,19.7678547,85.3754999081966,61.53348408497951,0,0.08
477,17.0,67.2970123,0.0735503,16.2947845,23.5265961,60.4922778655851,53.693714847069835,1,1.0
5,7.8,47.1600189,0.0700852,16.8069458,23.4406872,62.40438407037204,49.03413503531859,1,1.0
333,0.0,44.8000336,0.0624698,35.2061386,22.9474373,20.700500218465745,72.45832534343018,0,0.17
402,0.0,36.7004623,0.0704281,19.6201057,21.8399792,764.8198306169044,615.682646885306,0,0.0
559,7.7,48.0486183,0.0697854,17.1515942,23.4258671,47.95671631309096,61.000838911753135,1,1.0
234,10.5,46.088829,0.0698227,21.7852707,21.7080193,17.577562499730995,39.8898190027579,1,0.96
1092,11.9,50.7571907,0.0719992,15.7018633,22.3577366,95.47969752096536,121.26322519435584,1,1.0
554,9.0,33.2795067,0.0670162,14.1710968,22.9033108,15.356173178202916,44.97024559169753,1,1.0
248,19.0,53.3488045,0.0709121,17.0186787,23.0093193,165.47382682549116,21.977798899201364,1,1.0
920,13.6,46.2728004,0.0693597,16.7084923,23.1850872,27.968390019359088,75.44536922974488,1,1.0
75,0.0,41.9017754,0.0740622,15.5275059,19.9701405,687.427666490164,11.651766144018916,0,0.08
1189,21.3,76.5971375,0.0777641,13.2941256,23.8929729,462.6346312012124,40.58399384599451,1,0.95
989,0.0,39.2311897,0.0723318,15.4170628,20.1827946,94.38720386545772,200.8427707763616,0,0.07
19,0.0,45.4503326,0.059,36.5054626,25.6153393,0.0,835.9469378604966,0,0.0
862,15.1,52.8157463,0.071461,17.1683235,23.5514469,20.435253744947044,41.87623314604381,1,1.0
469,0.0,76.914093,0.080687,13.3005133,23.8844128,0.0,77.17837923943449,0,0.07
104,0.0,35.8301544,0.0707671,18.1289062,21.7036285,674.9866779403742,219.58523161936563,0,0.04
282,7.8,40.8886528,0.0690816,15.4642181,23.3742676,53.024409796360736,58.80442679302166,1,1.0
676,11.3,76.999733,0.0801394,13.3000002,23.8696365,27.841942498867823,33.25733313902187,1,0.85
169,0.0,34.7272758,0.0738061,15.1146126,19.60672,36.95511154448168,32.68201403401273,0,0.15
321,15.0,69.1455002,0.0804807,12.1357689,24.9062424,58.75726772636674,37.871758464462175,1,0.89
707,10.7,78.7222748,0.0769661,13.4491329,24.7410946,291.51952458832164,24.92359509072808,1,0.95
794,0.0,42.8275528,0.0664788,33.6328087,23.0291977,80.79643997155743,705.2792321097586,0,0.01
434,10.6,44.550293,0.0713211,17.1013145,21.3619633,41.47742308463976,47.10930284280676,1,1.0
606,6.6,36.9694252,0.0707718,13.131566,23.5143223,320.2610718498753,23.95872642504585,1,1.0
977,0.0,48.4303551,0.0680614,28.3683796,22.0127811,0.0,750.9285425415981,0,0.0
636,3.4,64.900032,0.0765802,13.3261509,24.017107,0.0,48.06604961555488,1,1.0
140,0.0,41.6666946,0.0668316,30.8547993,23.0661583,0.0,529.9886221299296,0,0.0
728,0.0,34.7598152,0.0744343,15.4946947,20.0026817,298.8673226772734,151.55138526117867,0,0.04
233,12.2,43.6283264,0.065326,37.4788361,23.1762238,69.36048801339746,57.88694436112062,1,0.65
58,0.0,35.2669106,0.0744537,15.644928,20.433733,0.0,1546.0348235709412,0,0.0
1199,8.0,35.131237,0.0670507,15.1183634,22.765543,221.69407540822567,45.7279245545239,1,0.99
339,0.0,77.0,0.0779067,13.3000002,23.815239,8.729501785159226,7.515382792264619,0,0.07
34,0.0,43.7665253,0.0689245,27.0476189,21.892025,0.0,279.49356343549226,0,0.01
66,11.3,52.6030807,0.0704764,17.5129585,23.439127,42.986809322358894,48.824395857920976,1,1.0
24,5.9,56.4640656,0.0731279,14.5756731,23.6382885,11.595223071686672,53.43472726332999,1,1.0
1268,21.4,54.4908791,0.071283,18.2385235,23.5213184,287.99665621992074,27.070282437258857,1,1.0
148,3.4,31.1481514,0.06651,13.8555365,22.7467556,48.26395646753864,106.2719511431134,1,0.97
548,18.5,30.8239174,0.0686616,14.5349054,21.1685429,0.0,55.23813061867329,1,0.81
831,22.5,42.0456886,0.0714077,16.9716606,21.4880466,314.88107908148294,51.0430806147368,1,1.0
412,0.0,81.0916443,0.0771806,13.0929575,24.7900772,0.0,234.70128966132987,0,0.11
86,15.8,34.0794487,0.0664565,14.8396196,22.7636356,39.28341237037412,58.537027650282575,1,1.0
1288,23.6,59.7624817,0.072596,17.6062946,23.4748611,32.51495013845007,31.425167360213,1,1.0
382,0.0,75.5094833,0.07648,13.497983,24.7129955,421.4492053357265,161.50814480468216,0,0.69
340,0.0,77.0,0.0778913,13.3000002,23.5591526,120.7141457180827,20.309449045580727,0,0.05
136,0.0,45.1255264,0.0697422,22.6331654,21.7694302,489.15564908920265,120.452199603367,0,0.03
0,0.0,81.2600327,0.0771435,13.1405544,24.7970009,0.0,11.364863528839374,0,0.62
495,10.5,55.3540649,0.0717353,18.5681992,23.5649433,26.47022609937316,32.52178299227555,1,1.0
710,0.0,35.0879402,0.0739925,15.0873137,19.5350018,0.0,150.85793881611983,0,0.07
895,0.0,43.2960854,0.0683872,29.6772118,22.0194626,161.56420686814118,145.21308875429318,0,0.0
400,0.0,38.3805847,0.071623,17.1139317,21.6731853,0.0,447.3005402754582,0,0.04
91,0.0,44.4246635,0.0638259,36.8710556,23.0524445,139.57031777749188,157.0769421307813,0,0.02
962,0.0,39.2441063,0.0698965,22.3991489,21.906292,273.66427727904886,37.096950769039935,0,0.11
371,10.7,54.2787399,0.0708947,17.2539539,23.2708549,144.93696103363627,80.68961694811293,1,1.0
738,0.0,39.8652191,0.0720478,15.3735819,20.2520981,430.6256993283917,155.64034640502553,0,0.29
831,0.0,45.4561272,0.0685604,28.6989098,21.9076252,924.2228022123545,332.665769520147,0,0.0
1052,5.1,50.5605507,0.0718394,14.8154192,23.6035271,0.0,35.654427216854614,1,0.99
1056,10.7,67.9697189,0.0736255,16.3955708,23.4791431,68.55567980909122,94.17572891376324,1,1.0
179,0.0,44.6648712,0.0683295,29.9578514,21.97019,0.0,735.0177452313831,0,0.0
1369,23.4,52.4654579,0.0717152,15.0940952,23.5592079,50.219173463255096,17.746070498080623,1,1.0
375,0.0,75.1121445,0.0799352,12.715066,24.5960579,383.1760038621632,15.935007214609922,0,0.11
3,0.0,35.525135,0.0742159,15.295393,20.5358257,0.0,43.96328531787904,0,0.17
680,5.8,54.442646,0.0708294,17.5850639,23.4302845,28.835366095318765,95.8666029010789,1,1.0
373,9.0,35.9799118,0.0657486,15.2392101,22.9399109,65.10420497283926,51.525338190914105,1,0.98
1272,24.2,60.6464233,0.0725556,17.923214,23.437109,298.46777335581635,42.26549557351141,1,0.99
77,11.9,70.5995026,0.0754854,14.4063339,23.7810345,25.250428860241,68.37487836004678,1,1.0
27,6.1,44.1770325,0.0717034,15.3227768,21.300169,209.85658296223244,93.44534543228048,1,1.0
493,0.0,41.8500099,0.066827,31.3757477,23.0264778,318.41225869132364,8.725704560965045,0,0.06
537,12.5,51.4253693,0.0710874,17.3771553,23.5222359,414.81823154147014,37.70216679855341,1,1.0
744,26.7,43.9056625,0.0713973,16.6728153,21.4159603,22.718880128037156,58.86706727103554,1,1.0
55,11.1,37.8392334,0.0712392,18.2299747,21.778204,27.59747290753486,64.8688826072566,1,0.99
653,11.7,75.1943588,0.0763922,14.1258116,24.3772545,69.99445888941428,121.07673829417952,1,0.96
308,16.5,41.3050575,0.0713856,17.2362061,21.5054054,11.193539897005966,72.53905923432883,1,1.0
734,10.0,34.6218147,0.0663909,14.9662037,22.805748,318.5699555753026,20.147372987490428,1,1.0
415,0.0,45.0123367,0.0622076,33.9037018,22.9157925,0.0,202.81546500558565,0,0.0
638,12.6,68.7309875,0.0737399,16.3612499,23.4154644,0.0,9.93609633200806,1,1.0
7,7.6,39.6558113,0.0698386,14.7192965,23.467432,34.665702587154854,26.343004200177607,1,0.99
1314,6.6,40.5684776,0.0694651,24.5356407,21.9130402,1048.6690310033705,34.2467251876998,1,0.66
823,6.1,56.0032539,0.0717254,18.5869465,23.5393543,185.20896610203903,33.47918455553992,1,1.0
1077,7.8,73.9549103,0.0791506,12.4893608,24.8417377,0.0,83.57177375764964,1,0.88
344,8.7,52.9574242,0.0710434,16.8328266,22.725565,80.82766818126508,33.440352829096085,1,1.0
47,17.8,35.6843452,0.0748402,15.9354734,20.2476215,53.904994776972565,50.18150631778908,1,0.82
558,0.0,34.8476791,0.0747013,15.3534546,20.5809231,0.0,263.46992608888183,0,0.0
109,21.1,76.5525208,0.0778375,13.3271351,23.8394642,0.0,53.62129403129521,1,0.88
357,16.0,69.6812668,0.0754319,14.3576775,23.7731762,63.69806060327243,32.08226595156568,1,1.0
1108,9.2,28.4192982,0.0675972,12.7142286,22.8016586,109.97108911228494,33.62852806959476,1,0.99
244,15.6,35.1454201,0.0665876,15.1011333,22.8332367,0.0,67.68851998596936,1,0.95
219,8.7,73.8028107,0.0772615,13.3782215,24.5589542,43.05079325182573,49.0997449251684,1,1.0
1173,8.7,81.9934387,0.0770357,13.3617821,24.6287365,42.26125550494697,19.364982017691048,1,0.97
229,0.0,76.8733902,0.0778706,13.3016577,23.8197517,296.106133008277,126.20171526754535,0,0.11
82,0.0,38.4448318,0.0703239,20.4358521,21.888958,237.0119795933205,16.426970052257417,0,0.43
813,12.5,58.1998024,0.0717549,18.2271404,23.4403419,29.607075732421475,64.54902177390451,1,1.0
1125,5.5,32.9666214,0.0696981,14.8374262,21.0898418,45.87221553619744,60.536040087267565,1,0.97
132,0.0,38.6526222,0.0725886,15.4529352,20.2015553,0.0,74.0856164198308,0,0.03
63,0.0,45.0794868,0.0669982,33.879097,22.6072445,0.0,67.36123217655616,0,0.0
700,0.0,45.3995552,0.0731028,15.3869505,19.9384995,134.42274118495283,146.78429243305925,0,0.22
353,11.8,35.4827003,0.0699038,15.1007948,21.4246197,54.92209863848547,128.25371273191325,1,0.88
535,8.8,47.5325165,0.0710072,15.7265577,23.5144176,27.04466985363716,47.37847945026853,1,1.0
238,19.7,42.287468,0.065657,35.3968468,23.6058102,50.52791536763733,48.009474056273405,1,0.95
659,11.6,69.3049088,0.0763106,13.6931868,24.1074448,15.042984856506342,53.715219193772974,1,1.0
599,0.0,35.6756973,0.070784,15.1661749,20.1398182,0.0,160.12347139693907,0,0.02
545,4.8,60.9039383,0.0731636,16.0237484,23.4502506,74.27685132839241,33.99360576266018,1,1.0
643,0.0,39.4994583,0.072543,16.1609802,21.0664062,561.511303707199,278.61033736986406,0,0.16
616,11.5,49.3081207,0.0700815,16.9111729,23.0826759,114.37033017924747,61.0636313100109,1,1.0
719,0.0,45.2295952,0.0647583,34.9233856,23.0399189,947.8493146177074,64.74987718622292,0,0.0
1103,21.9,43.1623344,0.0715947,16.4134846,21.4181957,63.03694921330735,33.95289576014406,1,1.0
439,0.0,41.4730721,0.0687291,27.8237133,22.0762749,0.0,538.6069532413692,0,0.0
60,21.0,34.6851845,0.0662298,14.9296808,22.8418999,0.0,20.68058982775269,1,0.97
245,0.0,33.3759232,0.069607,14.5804024,19.3476067,0.088100655,108.23622382282112,0,0.13
94,17.6,46.6279297,0.0701733,16.5522976,23.4431496,22.667976317905637,59.23324684176037,1,1.0
681,10.8,69.6097946,0.0741508,15.950983,23.5174026,12.005660701574344,78.20741498093459,1,1.0
298,0.0,45.5796127,0.0642789,33.9630432,22.9687939,871.5385530777548,391.84383138420816,0,0.0
922,0.0,42.6296997,0.0646151,41.1180496,24.5733929,67.26673026761664,388.8923540038008,0,0.01
286,3.4,72.1166916,0.0785034,12.8687773,24.7946014,12.078911860947136,93.08489673706545,1,1.0
258,0.0,45.223587,0.059,35.9775124,25.2236176,0.0,247.79995824852188,0,0.01
367,7.5,62.1961327,0.0738327,15.1099586,23.4435692,27.36609226760466,34.381509747582044,1,1.0
656,0.0,42.5147934,0.0651451,37.8704948,23.5509644,117.06516700944604,218.4778152657552,0,0.05
511,0.0,35.1304741,0.0743394,15.5909615,20.46385,44.13469505955455,83.28120721691344,0,0.09
867,14.6,40.1752586,0.07088,14.0848742,23.5391045,102.03409299109148,62.75826925009236,1,1.0
1238,18.0,42.091198,0.0657189,34.8566284,24.5919533,30.686290196702892,35.0913849781933,1,0.71
406,0.0,39.204052,0.0745554,15.9529858,20.3573208,223.7188868657632,153.89740175597453,0,0.04
113,8.4,61.2550011,0.0733305,15.7326765,23.4451027,0.0,48.35584864770312,1,1.0
42,13.0,81.1776962,0.0768561,13.2877388,24.7181759,39.12056297060178,32.63775247248258,1,0.97
129,14.3,67.0741348,0.0740995,15.1995935,23.4664497,631.0103804925066,65.68223450422441,1,1.0
210,7.5,36.9827576,0.0707977,15.1354847,20.7815208,0.0,107.6877103999016,1,0.85
52,7.0,33.8243179,0.0700673,12.8413296,23.3015118,0.0,29.661760921890753,1,0.97
557,8.5,54.0242043,0.070812,17.3007755,23.3151245,41.86080509648944,73.36975578728558,1,1.0
68,17.0,66.3784637,0.0730931,17.0616741,23.3080254,13.029899991120248,63.78159534571975,1,1.0
80,0.0,36.4375839,0.0705503,19.0945644,21.8203106,739.8336168956888,39.693242615845286,0,0.29
655,0.0,76.633873,0.0787612,12.6076603,24.9803009,408.4954916631101,225.1976044054987,0,0.01
387,0.0,76.999855,0.0808646,13.3000002,23.8340855,448.04863586358016,42.4504810798458,0,0.17
189,12.2,33.1834602,0.0671535,14.1176825,22.9190617,0.0,54.35549736197312,1,0.99
141,14.4,40.3060226,0.068221,15.6905003,23.3063107,29.945265024730045,4.305807786994302,1,1.0
921,17.6,52.1802635,0.0743558,14.760787,20.1820202,125.32348359898955,57.3440107516918,1,0.83
816,13.1,58.1998024,0.0717549,18.2271404,23.4403419,120.4037813745017,36.0475959319915,1,1.0
136,9.5,74.2857056,0.0761651,14.2569532,24.4023991,20.643294937068127,13.870633368519698,1,1.0
80,12.3,44.6828079,0.073654,16.3571434,20.3943138,50.34418251630878,74.39881083492203,1,0.96
563,0.0,45.5328674,0.0694349,24.0496235,21.805769,71.56634011841382,340.6565165542394,0,0.0
645,0.0,42.8923187,0.0643088,42.4446983,24.4962597,0.0,428.68726768640545,0,0.0
553,11.0,53.8478851,0.0714857,18.0436649,23.5571976,43.76219560916784,38.015808009928186,1,1.0
717,0.0,34.3856201,0.0741696,15.2889423,20.4493866,0.0,346.9329335649704,0,0.01
230,0.0,36.9254303,0.0727043,15.4989748,20.213541,33.61660174661092,25.85169720696477,0,0.15
1007,19.6,35.1652946,0.0662522,15.0825415,22.8562546,322.3509011757876,19.87690426105019,1,1.0
171,13.3,39.7513504,0.0707978,15.3644609,21.3052216,0.0,82.01805384179187,1,1.0
254,7.5,34.4442177,0.0720914,15.5981855,21.5587921,8.651198776332935,20.937630167831276,1,0.94
1365,13.9,40.607605,0.0745046,15.9632883,20.3717842,48.942139385605216,63.914640537907424,1,0.93
456,8.3,48.6044807,0.0721839,15.285511,21.7897205,51.71859743207328,54.00918552609591,1,1.0
95,0.0,41.4616051,0.0683327,28.7205906,22.3580112,0.0,103.01652398463489,0,0.01
878,17.5,42.6542931,0.0716147,16.5051975,21.4118881,118.01084980241971,74.49380075109387,1,1.0
17,0.0,42.0617943,0.0697308,23.4794292,21.8326054,0.0,540.3016626922171,0,0.0
172,0.0,42.7254829,0.0687574,27.9785194,21.936945,0.0,28.592299670821586,0,0.05
99,6.2,34.3953972,0.0704103,12.533885,23.2928143,0.0,52.370188139937035,1,0.96
